,PFA-1-1,PFA-2-1,PFA-3-1,PFA-4-1,PFV-1-1,PFV-2-1,PFV-3-1,PFV-4-1,PID-1-1,PID-2-1,PID-3-1,PFA-1-2,PFA-2-2,PFA-3-2,PFA-4-2,PFV-1-2,PFV-2-2,PFV-3-2,PFV-4-2,PID-1-2,PID-2-2,PID-3-2
Units,g,g,g,g,inps,inps,inps,inps,rad,rad,rad,g,g,g,g,inps,inps,inps,inps,rad,rad,rad
0,0.5083074534161491,0.0898379917184265,0.0497321428571428,0.0712075569358178,10.515,21.1498,33.1126,39.1124,0.2000121794871794,0.1271102564102564,0.0468576923076922,0.5083074534161491,0.0898379917184265,0.0497321428571428,0.0712075569358178,10.515,21.1498,33.1126,39.1124,0.2000121794871794,0.1271102564102564,0.0468576923076922
1,0.5134575569358178,0.1415543478260869,0.2041066252587992,0.6670160455486543,51.0451,104.007,111.099,125.453,0.1997820512820512,0.0204160256410256,0.0024583333333333,0.5134575569358178,0.1415543478260869,0.2041066252587992,0.6670160455486543,51.0451,104.007,111.099,125.453,0.1997820512820512,0.0204160256410256,0.0024583333333333
2,0.4968038302277433,0.7009187370600414,0.3692934782608695,0.0589826604554865,43.2206,6.8078,62.5785,60.0225,0.1999782051282051,0.0973942307692307,0.0012852564102563,0.4968038302277433,0.7009187370600414,0.3692934782608695,0.0589826604554865,43.2206,6.8078,62.5785,60.0225,0.1999782051282051,0.0973942307692307,0.0012852564102563
3,0.4848369565217391,0.1254899068322981,0.4019099378881988,0.2195414078674948,43.258,25.1727,8.736939999999999,0.779015,0.1621908333333333,0.199976282051282,0.1483076923076923,0.4848369565217391,0.1254899068322981,0.4019099378881988,0.2195414078674948,43.258,25.1727,8.736939999999999,0.779015,0.1621908333333333,0.199976282051282,0.1483076923076923
4,1.956586438923396,0.0703517080745341,0.4509601449275362,0.0545817805383022,55.0535,27.1908,47.659,58.846,0.1999923076923077,0.0543711538461538,0.0198032051282051,1.956586438923396,0.0703517080745341,0.4509601449275362,0.0545817805383022,55.0535,27.1908,47.659,58.846,0.1999923076923077,0.0543711538461538,0.0198032051282051
5,2.0683048654244307,0.3981780538302277,0.4920393374741201,0.3494202898550724,42.015,31.7753,53.7703,68.9438,0.199950641025641,0.0631423076923076,0.0235987179487179,2.0683048654244307,0.3981780538302277,0.4920393374741201,0.3494202898550724,42.015,31.7753,53.7703,68.9438,0.199950641025641,0.0631423076923076,0.0235987179487179
6,0.0344614389233954,0.2816847826086956,0.0137616718426501,0.0629668737060041,46.844,0.673953,65.9943,57.4744,0.2000166666666666,0.1337833333333334,0.0246474358974358,0.0344614389233954,0.2816847826086956,0.0137616718426501,0.0629668737060041,46.844,0.673953,65.9943,57.4744,0.2000166666666666,0.1337833333333334,0.0246474358974358
7,0.4220807453416149,2.6122670807453416,2.023366977225673,0.5379218426501035,252.863,24.2005,12.5221,7.92762,0.200033782051282,0.0298865384615384,0.0116615384615384,0.4220807453416149,2.6122670807453416,2.023366977225673,0.5379218426501035,252.863,24.2005,12.5221,7.92762,0.200033782051282,0.0298865384615384,0.0116615384615384
8,0.3649068322981366,0.3091666666666667,0.0427026397515527,0.3015683229813665,41.413,5.18624,42.4411,45.2901,0.1999653846153846,0.1334057692307692,0.0311641025641025,0.3649068322981366,0.3091666666666667,0.0427026397515527,0.3015683229813665,41.413,5.18624,42.4411,45.2901,0.1999653846153846,0.1334057692307692,0.0311641025641025
9,1.0978002070393376,0.0593247929606625,0.3869409937888199,0.0906454451345755,71.2209,20.0466,16.5909,28.575,0.1999419871794871,0.0298089743589743,0.0099608974358974,1.0978002070393376,0.0593247929606625,0.3869409937888199,0.0906454451345755,71.2209,20.0466,16.5909,28.575,0.1999419871794871,0.0298089743589743,0.0099608974358974
10,0.8091563146997931,0.3036801242236025,0.1050947204968944,0.464350414078675,93.1922,38.2187,48.5394,67.1966,0.1999733333333333,0.0334846153846154,0.018651282051282,0.8091563146997931,0.3036801242236025,0.1050947204968944,0.464350414078675,93.1922,38.2187,48.5394,67.1966,0.1999733333333333,0.0334846153846154,0.018651282051282
11,0.7170496894409938,0.2751837474120083,0.4005150103519668,0.8032168737060041,54.0856,19.6274,19.1833,30.2737,0.2000692948717948,0.0292051282051281,0.0222538461538461,0.7170496894409938,0.2751837474120083,0.4005150103519668,0.8032168737060041,54.0856,19.6274,19.1833,30.2737,0.2000692948717948,0.0292051282051281,0.0222538461538461
12,293.52743271221533,276.5191511387164,7.46462215320911,1.6353493788819875,109.449,124.331,127.891,132.936,0.1818211538461538,0.0156282051282051,0.0015647435897435,293.52743271221533,276.5191511387164,7.46462215320911,1.6353493788819875,109.449,124.331,127.891,132.936,0.1818211538461538,0.0156282051282051,0.0015647435897435
13,5.0699016563147,1.0526190476190476,0.8363250517598344,0.6755460662525881,120.807,125.837,126.836,122.054,0.1418750641025641,0.0948846153846153,0.0394564102564102,5.0699016563147,1.0526190476190476,0.8363250517598344,0.6755460662525881,120.807,125.837,126.836,122.054,0.1418750641025641,0.0948846153846153,0.0394564102564102
14,4.517054865424432,1.3426371635610763,0.7725051759834368,0.948403209109731,145.481,148.012,149.006,143.127,0.0505801282051282,0.0524230769230769,0.0417987179487179,4.517054865424432,1.3426371635610763,0.7725051759834368,0.948403209109731,145.481,148.012,149.006,143.127,0.0505801282051282,0.0524230769230769,0.0417987179487179
15,3.0785455486542443,1.081079192546584,0.8584989648033127,0.7256107660455486,83.3757,84.51,90.4736,96.7775,0.0252538461538461,0.032075641025641,0.0290217948717948,3.0785455486542443,1.081079192546584,0.8584989648033127,0.7256107660455486,83.3757,84.51,90.4736,96.7775,0.0252538461538461,0.032075641025641,0.0290217948717948
16,1.937458592132505,0.7719202898550724,0.378889751552795,0.3067287784679089,269.296,125.687,117.829,100.249,0.2000478205128205,0.0368647435897436,0.0129487179487179,1.937458592132505,0.7719202898550724,0.378889751552795,0.3067287784679089,269.296,125.687,117.829,100.249,0.2000478205128205,0.0368647435897436,0.0129487179487179
17,1.7439699792960663,0.9048680124223604,0.3468400621118013,0.2372192028985507,79.2395,30.3671,23.8781,29.6703,0.1999391025641025,0.1536038461538461,0.0631679487179487,1.7439699792960663,0.9048680124223604,0.3468400621118013,0.2372192028985507,79.2395,30.3671,23.8781,29.6703,0.1999391025641025,0.1536038461538461,0.0631679487179487
18,5.731288819875777,0.7567210144927536,0.5017520703933748,0.4148757763975155,130.901,11.2276,13.9562,37.1176,0.1998848076923076,0.0303608974358974,0.0114096153846153,5.731288819875777,0.7567210144927536,0.5017520703933748,0.4148757763975155,130.901,11.2276,13.9562,37.1176,0.1998848076923076,0.0303608974358974,0.0114096153846153
19,1.985799689440994,0.3207893374741201,1.0813612836438924,0.1995851449275362,126.984,38.5452,52.764,63.5021,0.2000108974358974,0.0345474358974359,0.0083128205128204,1.985799689440994,0.3207893374741201,1.0813612836438924,0.1995851449275362,126.984,38.5452,52.764,63.5021,0.2000108974358974,0.0345474358974359,0.0083128205128204
20,1.1455434782608698,0.1164208074534161,0.1259645445134575,0.0897735507246376,60.8105,6.71156,32.1318,48.1515,0.200049358974359,0.0798391025641025,0.034877564102564,1.1455434782608698,0.1164208074534161,0.1259645445134575,0.0897735507246376,60.8105,6.71156,32.1318,48.1515,0.200049358974359,0.0798391025641025,0.034877564102564
21,1.2429632505175985,0.3244021739130435,0.7397567287784679,0.0558993271221532,122.167,39.2922,57.7523,68.825,0.2002285256410256,0.0397743589743589,0.0140461538461538,1.2429632505175985,0.3244021739130435,0.7397567287784679,0.0558993271221532,122.167,39.2922,57.7523,68.825,0.2002285256410256,0.0397743589743589,0.0140461538461538
22,7.289751552795032,1.2705124223602484,0.2690139751552795,0.5236490683229814,5.63499,119.753,140.254,155.129,0.2000910256410256,0.0348711538461538,0.0143993589743589,7.289751552795032,1.2705124223602484,0.2690139751552795,0.5236490683229814,5.63499,119.753,140.254,155.129,0.2000910256410256,0.0348711538461538,0.0143993589743589
23,4.10157867494824,0.2124976708074534,0.6760455486542443,0.0761045548654244,121.163,50.6148,64.4132,79.7507,0.2002487179487179,0.040750641025641,0.0145237179487179,4.10157867494824,0.2124976708074534,0.6760455486542443,0.0761045548654244,121.163,50.6148,64.4132,79.7507,0.2002487179487179,0.040750641025641,0.0145237179487179
24,0.0792238612836439,0.3357246376811594,0.1715597826086956,0.5405227743271221,31.2549,3.16312,26.8531,22.3507,0.2000291666666666,0.1722769230769231,0.018102564102564,0.0792238612836439,0.3357246376811594,0.1715597826086956,0.5405227743271221,31.2549,3.16312,26.8531,22.3507,0.2000291666666666,0.1722769230769231,0.018102564102564
25,2.9474378881987584,1.710163043478261,0.2808281573498965,0.3864518633540372,27.9414,23.018,50.8021,62.0812,0.1999307692307692,0.0786955128205128,0.0250980769230769,2.9474378881987584,1.710163043478261,0.2808281573498965,0.3864518633540372,27.9414,23.018,50.8021,62.0812,0.1999307692307692,0.0786955128205128,0.0250980769230769
26,4.699922360248447,1.7906521739130437,1.3795522774327122,1.3472463768115943,118.667,117.8,112.068,100.581,0.0864089743589743,0.0527237179487179,0.0447737179487179,4.699922360248447,1.7906521739130437,1.3795522774327122,1.3472463768115943,118.667,117.8,112.068,100.581,0.0864089743589743,0.0527237179487179,0.0447737179487179
27,3.053545548654245,0.6075,0.0762921842650103,0.5474301242236026,50.3649,10.1255,18.0002,35.8714,0.1999870512820512,0.0408076923076923,0.0155576923076923,3.053545548654245,0.6075,0.0762921842650103,0.5474301242236026,50.3649,10.1255,18.0002,35.8714,0.1999870512820512,0.0408076923076923,0.0155576923076923
28,0.208888198757764,0.7808540372670807,0.2338685300207039,0.0188839026915113,37.3044,3.55799,39.9664,44.8103,0.2000103846153846,0.082500641025641,0.0350128205128205,0.208888198757764,0.7808540372670807,0.2338685300207039,0.0188839026915113,37.3044,3.55799,39.9664,44.8103,0.2000103846153846,0.082500641025641,0.0350128205128205
29,0.2180473602484472,0.0696713250517598,0.0599528985507246,0.0242965320910973,34.8648,8.192789999999999,27.809,26.4426,0.1999839743589743,0.1440987179487179,0.0496814102564102,0.2180473602484472,0.0696713250517598,0.0599528985507246,0.0242965320910973,34.8648,8.192789999999999,27.809,26.4426,0.1999839743589743,0.1440987179487179,0.0496814102564102
30,5.375077639751552,1.4394824016563148,1.0208902691511388,1.2606211180124225,88.0276,93.1218,95.8469,111.215,0.1511783974358974,0.1493737179487179,0.1118628205128205,5.375077639751552,1.4394824016563148,1.0208902691511388,1.2606211180124225,88.0276,93.1218,95.8469,111.215,0.1511783974358974,0.1493737179487179,0.1118628205128205
31,0.7443737060041408,0.1890126811594203,0.0352751035196687,0.2561790890269151,18.8883,13.5396,1.16824,3.33682,0.1999923076923077,0.1289910256410256,0.0277743589743589,0.7443737060041408,0.1890126811594203,0.0352751035196687,0.2561790890269151,18.8883,13.5396,1.16824,3.33682,0.1999923076923077,0.1289910256410256,0.0277743589743589
32,6.3698757763975165,1.9724171842650104,0.9694332298136646,1.1388457556935818,84.0586,78.49600000000001,82.2662,87.4923,0.0908641025641025,0.0627403846153846,0.057575,6.3698757763975165,1.9724171842650104,0.9694332298136646,1.1388457556935818,84.0586,78.49600000000001,82.2662,87.4923,0.0908641025641025,0.0627403846153846,0.057575
33,1.845274327122153,0.1768167701863354,0.0746009316770186,0.3476837474120083,31.1388,84.0529,87.5,95.675,0.2000948717948718,0.0364346153846154,0.0024692307692307,1.845274327122153,0.1768167701863354,0.0746009316770186,0.3476837474120083,31.1388,84.0529,87.5,95.675,0.2000948717948718,0.0364346153846154,0.0024692307692307
34,0.8264182194616977,0.2495755693581781,0.9088638716356108,0.1321405279503105,109.728,88.6198,107.34,113.869,0.2002948717948717,0.0300057692307692,0.0102660256410256,0.8264182194616977,0.2495755693581781,0.9088638716356108,0.1321405279503105,109.728,88.6198,107.34,113.869,0.2002948717948717,0.0300057692307692,0.0102660256410256
35,0.686164596273292,0.2389616977225673,0.4655926501035197,0.2005372670807453,57.3335,51.8985,80.7698,81.97399999999999,0.1998692307692308,0.1054653846153846,0.0419980769230769,0.686164596273292,0.2389616977225673,0.4655926501035197,0.2005372670807453,57.3335,51.8985,80.7698,81.97399999999999,0.1998692307692308,0.1054653846153846,0.0419980769230769
36,1.3126656314699794,1.6494798136645965,0.3192132505175983,0.0464197722567287,37.2862,30.7581,52.3869,50.1007,0.1999038461538461,0.1029974358974358,0.048950641025641,1.3126656314699794,1.6494798136645965,0.3192132505175983,0.0464197722567287,37.2862,30.7581,52.3869,50.1007,0.1999038461538461,0.1029974358974358,0.048950641025641
37,4.728053830227744,1.140885093167702,0.758858695652174,0.6958255693581782,82.9748,89.7774,98.1065,116.541,0.0632724358974358,0.0618166666666666,0.0437179487179487,4.728053830227744,1.140885093167702,0.758858695652174,0.6958255693581782,82.9748,89.7774,98.1065,116.541,0.0632724358974358,0.0618166666666666,0.0437179487179487
38,4.0171066252588,0.1310520186335403,0.1296469979296066,0.1178398033126294,63.1875,92.2998,103.263,107.794,0.1999666666666666,0.1207173076923076,0.0477205128205128,4.0171066252588,0.1310520186335403,0.1296469979296066,0.1178398033126294,63.1875,92.2998,103.263,107.794,0.1999666666666666,0.1207173076923076,0.0477205128205128
39,1.0419202898550726,0.3270108695652174,0.6267960662525881,0.1790447722567288,144.65,43.9105,63.8618,76.7006,0.2000801282051282,0.0232865384615384,0.0048096153846154,1.0419202898550726,0.3270108695652174,0.6267960662525881,0.1790447722567288,144.65,43.9105,63.8618,76.7006,0.2000801282051282,0.0232865384615384,0.0048096153846154
40,0.8640942028985507,0.1989153726708074,0.1320546066252588,0.3719306418219462,106.203,19.0748,32.8247,48.2137,0.1998430128205128,0.0448544871794871,0.0200403846153846,0.8640942028985507,0.1989153726708074,0.1320546066252588,0.3719306418219462,106.203,19.0748,32.8247,48.2137,0.1998430128205128,0.0448544871794871,0.0200403846153846
41,4.0046842650103525,1.443628364389234,0.73870082815735,0.846741718426501,82.1502,85.4315,95.0587,98.3804,0.0562455128205128,0.0436615384615384,0.0388461538461538,4.0046842650103525,1.443628364389234,0.73870082815735,0.846741718426501,82.1502,85.4315,95.0587,98.3804,0.0562455128205128,0.0436615384615384,0.0388461538461538
42,2.620289855072464,0.9249068322981367,0.8615553830227743,0.727784679089027,75.1397,79.9245,91.9791,99.8591,0.0197314102564102,0.0210320512820512,0.018075,2.620289855072464,0.9249068322981367,0.8615553830227743,0.727784679089027,75.1397,79.9245,91.9791,99.8591,0.0197314102564102,0.0210320512820512,0.018075
43,5.025569358178054,1.306860766045549,1.0433850931677018,0.9120315734989648,93.2633,104.994,117.44,129.691,0.0766737179487179,0.0590358974358974,0.0417557692307692,5.025569358178054,1.306860766045549,1.0433850931677018,0.9120315734989648,93.2633,104.994,117.44,129.691,0.0766737179487179,0.0590358974358974,0.0417557692307692
44,11.332867494824018,2.609316770186336,0.9202562111801242,0.8754373706004142,104.089,95.0206,89.0597,95.4358,0.2092113461538461,0.0987185897435897,0.0805033333333333,11.332867494824018,2.609316770186336,0.9202562111801242,0.8754373706004142,104.089,95.0206,89.0597,95.4358,0.2092113461538461,0.0987185897435897,0.0805033333333333
