cost_mean,cost_std,cost_min,cost_10%,cost_50%,cost_90%,cost_max,time_l_mean,time_l_std,time_l_min,time_l_10%,time_l_50%,time_l_90%,time_l_max,time_u_mean,time_u_std,time_u_min,time_u_10%,time_u_50%,time_u_90%,time_u_max,collapse_freq,irreparable_freq,replacement_freq,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,C_mean,C_std,C_min,C_25%,C_50%,C_75%,C_max,D_mean,D_std,D_min,D_25%,D_50%,D_75%,D_max,E_mean,E_std,E_min,E_25%,E_50%,E_75%,E_max
56471.98124921062,20527.661823570987,23087.42292892346,37021.585585205976,51854.66718565227,83869.10301983566,187740.93725235012,20.87781240967492,8.730518675182848,7.011338615355848,13.182628940129591,19.31503846984553,29.86328324938156,100.83809335493537,39.92789254160952,12.537721356922248,14.590438228515309,27.5220870853147,38.24184908095208,53.894382474011536,150.1308865515456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43218.82760285968,11233.830784282043,17612.391149103256,35532.85636821433,42337.92155165612,49385.36853271056,106257.51308240136,6190.431455349902,17061.810184920734,0.0,0.0,0.0,0.0,103471.23371398792,7062.722191001045,3379.6796969645898,1853.8569293600367,4784.114646011822,6338.857631458036,8452.294346150004,34561.27613371178
1533627.8308126223,1280000.2876446515,879961.2739895182,1098820.3644801097,1283594.2159072757,1549724.2258346346,8100000.0,547.5567204078803,821.8205095428834,214.5594933428889,296.0487193714281,377.3156268867931,515.3198087700823,4764.705882352941,1061.089852447853,734.9070236636734,562.1335128350875,759.6561585411953,904.3080322287536,1160.7226710507443,4764.705882352941,0.0,0.036,0.036,398538.7862732324,122415.64743523696,116054.8864706698,317878.85492805816,383270.4879267336,468324.0231948947,1449523.3740624406,475357.8263924424,72656.12622420889,269993.28014185594,426913.0404958979,471684.5214669004,522893.490943903,885542.860877324,407216.2954807043,83939.7936327794,184503.30511207803,349730.602098818,397812.2202767301,454841.3750836927,831003.5738148821,7297.70472978515,3266.59659844754,2364.168193496526,5060.723985782328,6619.068454772192,8809.710401897455,29889.69014531188
32480.81425842376,26587.11858076605,5980.554346368608,11381.338771450355,20021.97405490357,74386.72074287604,152074.43378321652,9.81449785590583,11.01092967950655,0.9527337302461292,2.6836428185474754,6.940448251363596,18.024955817009165,111.00841742009312,15.69606866993821,13.3312227492731,1.9008399410433017,5.490880546217049,11.994758850989346,29.214265404380587,129.8663905207099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9758.096199239211,5367.956681414733,617.0541506185709,5716.379513567141,8408.52719038827,12807.397816278375,46938.303794370666,15088.138319653684,25903.947434918115,0.0,0.0,0.0,30211.975569625105,138077.61610345694,7634.579739530868,3437.864419296496,2070.0165580305325,5316.611992218469,6911.373863672354,9043.837151427151,32431.83100216068
5811779.157728503,2824014.027760394,1802437.745425772,2208030.649297875,8100000.0,8100000.0,8100000.0,3118.65979063689,2030.595617083616,423.7511121816844,556.5808223281251,4764.705882352941,4764.705882352941,4764.705882352941,3480.3029919883256,1587.2036990740723,1081.8065279192929,1433.2374873289853,4764.705882352941,4764.705882352941,4764.705882352941,0.0,0.603,0.603,1412741.1245115951,166331.90690723422,853347.2697809335,1301479.6153484164,1407445.8472059993,1515861.9871741687,2083271.5267266347,551675.3585815568,60341.24417188072,351086.44191772013,514383.1275750107,548723.5352290819,584208.8017631359,885283.0785801492,364103.8504834933,71367.47640578753,194722.6146132851,312033.3572546862,361854.1669190767,411366.7658338223,627569.6595258683,7699.207301193933,3322.622465613548,2678.395533227914,5458.051048338379,6915.162431648523,9024.96991081674,25002.693682127287
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.999,0.001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105323.8986777355,43058.16656719194,26362.3727948792,51474.48829199797,103553.3073488456,156763.9898652217,356738.3692302441,30.950286046198183,19.411386164586503,6.789218746785239,16.823898327713156,25.15268765911076,52.07587135488378,144.33307153136164,65.22435495166958,28.708148462091767,18.32557538309277,38.13363898820342,58.52107156054515,101.67934786263274,205.3676298454498,0.0,0.0,0.0,1.654574700140486,52.322246113340405,0.0,0.0,0.0,0.0,1654.574700140486,51206.240165262265,12854.139852394896,17649.76022257316,42160.5831084982,49764.19412121239,58761.56408182145,106980.19760840914,48284.286962751095,40723.46185727749,0.0,2430.5261061844203,47228.99468737364,70025.98961585782,297288.8629817189,5831.716975021997,2825.807111296737,1868.8830635791364,3875.056034245802,5211.443907684769,7080.677688901345,24299.69434616057
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68624.78137914771,42001.7858165845,8762.508409295791,20240.35570104078,64420.72261415591,125629.95260559952,244186.31192507327,38.4064047174525,34.38919622991775,1.589119697465772,5.988265635346176,26.08008277029973,89.41818359583233,174.60008658490918,50.439797878918206,37.1239807685825,3.126164760965596,12.243486991482218,41.01676809652336,104.4770792162943,199.03747201236504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15742.271603301026,8034.093217999807,1814.34897084456,10190.434538616291,14642.31805095103,19712.93115186243,107057.07634720208,45049.75715908844,41396.11329493211,0.0,1059.385401484927,41308.544029098266,72933.89649124691,220202.8973963112,7832.752616758235,3680.00293842664,2429.211428836272,5469.943436814589,6998.976920819239,9233.683443209844,33115.91734557815
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.738,0.262,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848790.964776881,749203.5004704108,1316164.320040555,1524255.9296521423,1732998.7485855662,2061670.3118372185,8100000.0,607.2421710272446,500.2876640591907,331.11073728226484,422.4787900295567,522.735322795423,710.7331771943932,4764.705882352941,1461.1245173445034,452.2626352544368,956.564383755533,1168.1987576026825,1387.5216940578937,1736.2623165863515,4764.705882352941,0.0,0.013,0.013,368830.6811727896,150121.74973612736,75772.8763834066,276498.39236337726,349131.4592108459,433415.658026799,1665582.545749558,763694.623479913,85318.76467187752,501628.85278504016,701782.4565860509,755967.9415263549,818696.6833444631,1252321.2163434748,626553.7199936915,127660.60460269454,365042.3089266585,539565.1352623958,607364.0259647932,687654.2520844227,1496512.9709967878,7375.853547000848,3167.6633170349837,2123.132654506171,5175.957560953513,6764.946373956955,8765.869959974763,25468.8512774744
57356.52219039472,25736.996332573708,19539.56604095004,34842.31138897828,49284.32178388075,97470.42029700176,185716.0054512697,20.06635155939195,10.177662773522286,6.163520063165104,12.192413624055972,18.38565702619394,27.20680118909037,121.2819590674,39.99694541086112,14.519167727068837,15.997331655863224,25.962363217067026,37.416700669431776,55.07627149480023,146.40621816643338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41426.32185279011,10634.191658860052,15759.889482702372,33946.01611746797,40455.13950072028,47801.08780286608,82521.35437681248,10431.818753864987,22567.13042355319,0.0,0.0,0.0,1023.3367826236196,128843.48033309472,5498.381583739614,2777.173742302012,1189.042592705738,3578.304576299226,4915.797636027853,6667.772620796886,23915.873072469087
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85871.93630631667,41147.34401501286,26156.800324323514,42860.44019440407,78585.84498177381,138850.3858308885,296743.3764989469,28.298958656744645,20.72073090556799,8.036407950992436,14.04911113018478,21.24079733600798,54.84032302073192,140.6854652369439,55.46579715629294,27.34856923769543,20.099708552426897,30.84635145084035,47.938204767028125,94.89256603049478,182.8146280100966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44021.77679284834,11552.346995369931,14124.405829476576,36441.50295638363,42817.69893657925,51428.72237557513,120263.31330968038,34642.571318542374,39732.99355800205,0.0,0.0,28956.1226429842,56510.489142304265,235911.1427250909,7207.588194925955,3269.858192959633,1914.3014360280092,4946.755581068938,6501.80652337975,8791.650979343964,29968.956804343896
1101918.6746623334,562710.3603381868,591349.1368822416,884107.5653238632,1055710.7927969294,1237275.7681877755,8100000.0,317.2764932349036,353.2368835400683,162.96160845114238,219.62361179271977,279.8053018011908,373.04648912743744,4764.705882352941,796.2904800330906,335.40772364218566,513.5969980653406,620.6974958635079,757.2015711763224,946.769263560788,4764.705882352941,0.0,0.006,0.006,191907.669911384,94023.89196700048,27566.619307529218,129758.3346190364,176337.19461961737,240083.82772290992,1188216.3800435727,441971.607577368,77429.7516883562,244231.26478258637,389000.9391854546,435977.002468657,486297.29485405085,1256691.401512275,418389.08870353823,84135.05032280547,209782.3310081692,361257.34712285246,410728.986321939,464141.9473551564,1001682.7740809632,7408.368880479658,3254.496535738187,2040.0128685466343,5120.019742861843,6804.750193371649,8971.724243440725,30221.846099856743
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.124,0.876,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.011,0.989,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117159.83769603189,44965.02756003212,27425.974324052608,60226.64048855173,111888.8088896838,179012.12301995396,272935.56804853,57.148580648497074,31.57933354280008,9.86433274433618,21.144163917152333,52.38625550014106,102.27065451536008,194.18479489792492,90.73105142120214,35.525610003369394,21.38766397986933,46.25361422248032,87.35181963608125,139.13130718525872,227.85960075696292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47080.77265463471,12669.332529122004,12738.68398553005,38847.71916900999,45785.72438778818,54027.22986039797,129854.33785233466,64215.84190932444,42739.82282617447,0.0,33539.74879774985,59726.43931228366,92169.87119082356,211149.49907104843,5863.223132072713,2722.0481496799043,1739.092231515784,3965.421067738214,5275.15351618436,6997.412703734355,20981.01463366232
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.999,0.001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438778.0902387339,76776.09082347433,223905.45340555088,349879.18458348344,435455.0796773952,539807.5850115446,877542.2855909254,109.6515242614386,38.08488982865779,43.60582284826081,70.9191186732929,103.69557176196612,151.50643156276828,490.0619591580034,275.26080830242574,59.17916570942937,145.0427986315177,209.64584466410983,268.3847237474893,344.5450496528525,739.6629180617966,0.0,0.0,0.0,11410.595080719331,19466.80770554898,0.0,2089.7566694928432,5414.830296234902,12469.40553597626,315593.90759564535,190935.8011933476,51318.29125605526,83014.26021252989,155947.27624627663,185112.48867390363,215331.09057545653,634557.6654995292,230824.8436324862,54061.612923193534,79169.97984795494,192583.05019964257,229635.4996391464,263775.06280715414,443115.7956592616,5606.850332180774,2699.96070436023,1382.331486859849,3762.4817785957016,5101.813570991644,6734.003128603015,28650.87266064669
46613.538478531285,36304.14682608824,7736.833257329092,15029.596436417336,30390.64427972705,96069.29006364691,218493.00661257008,19.431937745728987,23.456424444097205,1.161123844432561,4.498386247962869,10.59110268171882,52.23370942505672,141.47084028744834,28.708261691900145,26.849083571140014,2.2599288483616733,8.599537254834916,19.20678428999344,69.52530617366929,164.79737303914132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14731.767088550992,6903.223473341115,1302.5001229136683,9623.946090183415,13867.832207762982,19115.938838848266,49816.46926535539,24841.7360295095,35564.95535085784,0.0,0.0,921.7573436302304,47381.35588645155,193812.4237764867,7040.0353604708,3181.924333591855,1838.6358395185716,4820.738527265514,6347.273293537728,8389.12566999723,25216.039732877547
140498.31239624048,48160.63057701806,37539.73927420986,82159.01056505657,134763.5912282109,208182.4125334254,324441.9075472128,41.155110916537325,27.59266721118394,10.938842188504749,19.006805249603225,30.005216210530158,82.04833564554917,179.69306487804533,84.03864192705136,35.933017833294095,28.45988248089085,48.9423545072758,72.63073394169847,135.95767305710348,233.1933958504908,0.0,0.0,0.0,1.2613976083704614,28.19185583117323,0.0,0.0,0.0,0.0,633.4479127216041,53046.01447744067,12839.342918520364,22906.1638600282,44155.40454309057,51748.71372058938,60613.06626679355,105778.07353522064,79460.55054414898,46527.7848698644,0.0,47877.28919867115,75127.77002003131,106073.35708520924,260848.53957940303,7990.485977042438,3545.267555623997,2404.04888672788,5696.329867188433,7293.397316653602,9403.840824250958,36868.13730033909
188331.047967413,53766.71400312302,52955.60665491085,124200.8779984418,183744.4358079492,257111.18362094343,607994.2229771059,71.41525065398403,31.41152674287681,8.390318813915254,33.706593232569645,67.51385725124851,116.15779988154304,183.4380121072473,116.7867277893038,35.3580225908382,22.916708849034265,73.92865570036,112.68874715553544,164.89747297615176,235.55885221624135,0.0,0.0,0.0,3.4211911088337774,108.18756214631736,0.0,0.0,0.0,0.0,3421.191108833777,44718.50178506295,18718.683720410056,17305.66046539787,35818.91026469058,42574.51209478304,50581.4223864438,404601.5477661221,135913.9400806192,50069.535929300655,7841.202818903856,99890.8527835425,134538.84509268432,169989.5147820611,327139.6536095324,7695.184910621984,3425.5027815261046,1952.468223410909,5343.089494126185,7035.195342380508,9015.03697318049,27827.938532953463
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,8.189548114219145e-11,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80624.11824074942,42795.827163989976,17743.446723262583,33969.42874359382,75424.65265208093,138543.1174556293,288835.0889185998,28.37931711147697,24.57274306856295,4.227942066071713,11.275615825630595,18.432223314874385,67.01449865891166,156.87624187770635,50.74388859164905,31.370827974119223,9.15289812108061,23.58772906616631,39.5406910650609,98.54567604814602,214.92000903109803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31596.422570699982,9311.773577480071,10093.106951741638,24943.275604878138,31309.041933429224,37139.45018995702,121852.17893943522,41305.86260715333,41771.10028240073,0.0,979.3069482990356,37521.81569312173,65158.92890065984,212043.63556147655,7721.83306289611,3415.5706228047584,2033.016234379696,5310.168229971557,6995.137216800058,9184.034433385132,26266.780761743445
155880.9798196391,51323.889647658565,25203.66705301741,92585.37953497526,153180.3150985406,226285.75321037407,323649.2332201294,60.78353913690047,32.22427641032309,8.137878024008879,24.278698052219937,54.50941835887223,107.11418763314758,242.4596956891981,94.97129513217516,36.35413304826484,16.9522129073133,47.855459126736434,90.71498645531514,143.38318599321886,256.42236856527967,0.0,0.0,0.0,1.4398242538517558,27.021727617683844,0.0,0.0,0.0,0.0,625.595872864127,25252.930324933983,9917.292136388582,4833.5483867346375,18837.8853129094,24365.7860960525,30238.005561198617,115320.19471456554,123813.15022959728,50307.175627477234,0.0,89877.87182359549,119969.77782172424,155841.71069404975,284482.13778289576,6813.459440854006,3002.115971475929,1725.9206222686332,4700.899694121925,6108.655731729424,8201.735342690708,22607.072932240488
772769.7237860939,121524.76966322992,479909.7380859332,629713.7117772594,765003.9595843091,922525.5565787958,1869888.6550245483,198.8121497463551,61.65897547490658,100.67511903278262,141.54891186194175,190.9701724295152,256.6064869107187,1012.2883747463272,524.7801770368109,105.82445763211948,288.4938042254638,406.3427069768864,514.2722300304905,657.9506158713721,1455.2254907394276,0.0,0.0,0.0,133252.0746445555,74184.77667408108,14040.179598296358,83430.70645244914,120541.10647033068,171979.1194703894,1108561.3691476784,323352.9610803746,67507.84102430829,171502.90328787005,276406.1241817598,318100.8369375926,363497.0424781861,717805.438428044,308993.9395893675,64563.13738780664,152143.67548822818,263456.5162952095,305651.55677128275,348311.5685702792,615302.6182794902,7170.748471796172,3469.526992972236,1816.667693871825,5013.641138911228,6426.68903211637,8448.247016140507,51281.07338221168
118315.27308963895,46406.55777347225,12210.062098773073,59295.264395383456,115902.27541000872,180011.23694479343,278554.46554408094,59.430701194620056,33.86311344461818,4.02518699395472,16.71037382514173,55.989349307255054,106.90652751218605,179.10568969860725,85.07176276404543,36.73211082067703,9.367122734240294,36.89295489051757,83.3765608590079,134.14735577493195,201.18262393689088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29883.99539957637,10141.910847834984,6741.002598909412,23047.68595905442,28850.05569675202,35070.559909173426,122429.42329906885,80509.10317973534,45568.91050289218,0.0,46884.78342473605,79039.04023129796,110449.87499401788,244700.02776479488,7922.174510327253,3563.167063983207,1515.580998201569,5518.174286324567,7106.446378441131,9420.8169373907,29758.493834007542
66443.12552374168,33961.37956797264,19502.556660884195,34553.11366111051,54225.85002592535,113815.14002604866,233678.5058108756,24.09954542256683,18.88352206222116,6.890737418258028,12.231303569520776,18.46138372257333,39.41713781349789,153.6741232415519,44.84933362874819,24.21562197912156,10.971218063086836,25.131308639503672,37.96329475087099,70.66424560810648,206.9580164490915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38659.51332262804,10806.69591995194,15414.915421370457,31067.22869109124,38088.94744057889,45156.10901622963,97380.75512216103,21910.441474594383,32094.84781391183,0.0,0.0,894.4710029354871,42779.236708673234,196364.8374310852,5873.170726519235,2577.148641599774,1308.5372854378577,4036.696661490995,5322.799382268766,7206.123266384277,20877.892438703384
459127.87701617065,80603.92494221192,258256.29133323964,360985.5086430108,454393.149099921,563098.2194257206,802636.3178556354,117.98986024395802,39.33474262239461,53.05619002573865,79.41327932612245,112.31885298674968,157.40016121474764,650.1407347523107,300.25771029820805,62.90417638719009,142.8736174360314,226.7307462413897,294.99424471570137,377.38968419831616,802.5023566593918,0.0,0.0,0.0,22658.729621120165,21959.556445801714,0.0,8097.915460087671,15167.448119808554,29829.35317049389,204525.3505714698,226392.2144230085,60188.39344427235,100804.81300328345,184437.80307142387,216337.0470621314,257922.107249827,561856.7449864342,202719.0951212557,53956.42729622653,57477.26902318018,164341.32242640984,198676.734310744,237623.5002885204,423890.864734335,7357.837850786235,3518.363806955829,2118.2521612454893,5015.450566982467,6337.23831195676,8856.57232024133,27117.888053414907
