Bm,DesignDm,GMFile,GMS1,GMST1,GMST2,GMSTm,GMSavg,GMScale,R1,R2,R3,RI,S1,ST1,ST2,Ss,T1,T2,Tfb,Tm,Tshort,accMax0,accMax1,accMax2,accMax3,beam,col,collapseDrift1,collapseDrift2,collapseDrift3,collapse_prob,collapsed,driftMax1,driftMax2,driftMax3,earthquakeDm,gapRatio,impacted,impactedLeft,impactedRight,maxDisplacement,max_drift,moatAmpli,moatGap,mu1,mu2,mu3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,roofBeam,runFailed,serviceDrift1,serviceDrift2,serviceDrift3,serviceFailure,uplifted,velMax0,velMax1,velMax2,velMax3,zetaM
1.3370796059999999,22.32956829,RSN68_SFERN_PEL090,0.8671584240000001,0.274550522,0.36776939799999997,0.38565559299999996,0.516483195,3.4883793180000002,24.00904143,79.22983672,79.22983672,1.810731232,0.87424152,0.44191499799999995,0.21727549100000002,2.2815,1.978302442,4.023654554,1.4483749680000002,3.489223445,0.383187166,0.54259058,0.18974974100000003,0.231767857,0.33199016600000003,W21X55,W14X120,0,0,0,2.496660352032231e-09,-1.0,0.013248718,0.018078205,0.012266026000000001,34.36982451,1.121800788,0,0,0,33.8237,0.018078205,1.72668346,38.55609623,0.012396698000000001,0.061288993,0.061288993,1,1,1,0.0017584870000000002,0.002390192,0.0015905770000000001,W21X44,0,0,0,0,-1.0,0,54.7635,53.6373,54.9224,58.1117,0.145693202
1.2260467990000001,22.29072875,RSN138_TABAS_BOS-L1,1.028416747,0.39868954,0.191284106,0.25592756899999997,0.518553361,6.154347784,32.14868915,61.08250939,61.08250939,0.868644245,0.8777456509999999,0.390352744,0.248447107,2.2815,2.248596084,3.53292764,1.11111009,3.181158059,0.384723055,0.325967909,0.14610999,0.16987888199999998,0.216867754,W24X76,W14X193,0,0,0,5.659161912964456e-23,-1.0,0.0049871790000000004,0.006730769,0.005810897,20.67558951,1.077223343,0,0,0,19.392,0.006730769,0.9991700090000001,22.27222765,0.016487104,0.07158171299999999,0.07158171299999999,0,0,0,1.3800000000000002e-05,2.09e-05,0.000184487,W18X40,0,0,0,0,-1.0,0,35.0761,35.0609,36.6923,38.0529,0.108682266
1.208611341,29.58528397,RSN3747_CAPEMEND_CRW270,0.823677543,0.571690999,0.372569761,0.345348052,0.631938983,4.5270912480000005,44.21825479,70.74920767,70.74920767,0.667712441,1.06967139,0.39162996299999997,0.28132821,2.2815,2.731331848,3.8022187360000004,0.889997588,3.415345518,0.468845667,0.35126035200000005,0.222785714,0.20922360199999998,0.258493271,W30X90,W14X257,0,0,0,1.311849810871905e-28,-1.0,0.003891667,0.00494359,0.004330769,32.62248338,1.613071086,0,0,0,31.5269,0.00494359,1.778667554,52.62238468,0.018031151000000002,0.10341785699999999,0.10341785699999999,0,0,0,6.6e-06,4.84e-06,0.000180718,W21X44,0,0,0,0,-1.0,0,67.9437,68.7777,69.1102,68.4424,0.10287044699999999
1.478948526,17.88605984,RSN1549_CHICHI_TCU129-E,1.136920961,0.983458116,0.193118553,0.302872001,0.5847804329999999,1.953791694,17.22367412,53.39338976,53.39338976,0.91161098,0.9898469870000001,0.720383769,0.299673273,2.2815,1.374055094,3.303087315,1.04030637,2.730374957,0.43385798200000003,2.060137164,0.7962344720000001,0.763848344,0.710491718,W24X84,W14X211,0,0,0,7.029683187915793e-13,-1.0,0.010483974,0.012444231000000002,0.013272436,14.94266405,0.826927955,1,0,1,13.0724,0.013272436,0.690845649,12.35650662,0.043518272999999996,0.09388058699999999,0.09388058699999999,1,1,1,0.001565701,0.0017654970000000002,0.0016784039999999999,W21X44,0,0,0,0,-1.0,0,62.8597,64.3518,65.79,67.1159,0.192982842
1.3782850480000002,23.63364872,RSN471_MORGAN_SJL270,1.17305436,0.9403978059999999,0.102912315,0.194340193,0.50476326,12.00196443,15.06313623,99.41669914,99.41669914,1.5513701530000001,0.854403402,0.7263949759999999,0.189564492,2.2815,1.176224272,4.507191152,1.542655006,3.895197392,0.37449195799999996,0.675879917,0.24299922399999999,0.303317805,0.356596791,W21X50,W14X109,0,0,0,1.569418729448211e-13,-1.0,0.0072190380000000005,0.012609872,0.01109391,20.93919149,0.65176057,0,0,0,13.1067,0.012609872,0.577453763,13.64733938,0.023797758999999998,0.043227935,0.043227935,1,1,1,2.52e-05,0.000445256,0.000689872,W21X44,0,0,0,0,-1.0,0,32.2326,33.6203,40.3388,42.2343,0.159428349
1.4713130559999998,21.07410416,RSN523_PALMSPR_IND000,1.02292273,0.71910844,0.101329704,0.139057751,0.48840551200000004,13.65545824,24.12218912,103.72541319999999,103.72541319999999,1.0982495909999999,0.826714946,0.523629356,0.179571287,2.2815,1.578817035,4.603825925,1.321385828,3.831960648,0.362355883,0.664083851,0.136534938,0.167283385,0.357277433,W24X55,W14X145,0,0,0,2.7206753453251976e-17,-1.0,0.006085897,0.009605833000000001,0.009291345999999999,13.58343394,2.251099707,0,0,0,11.5481,0.009605833000000001,1.450959146,30.57766417,0.025233947000000003,0.051050020999999994,0.051050020999999994,0,1,1,0.000445801,0.00097034,0.0011352789999999999,W21X44,0,0,0,0,-1.0,0,27.3285,28.711,33.8189,39.885,0.190437685
1.4617981230000001,22.24094595,RSN347_COALINGA.H_H-Z09000,1.11961635,0.7626750940000001,0.149659345,0.27666618800000004,0.551599815,8.670002276,29.549016100000003,88.64704831,88.64704831,1.688647464,0.933682771,0.583252831,0.219376901,2.2815,1.600819955,4.2560669110000005,1.448374971,3.5576558030000003,0.40924075,3.6490683230000003,1.513100414,1.312595756,1.397867495,W21X55,W14X120,0,0,0,0.006552294225573239,-1.0,0.041943654000000004,0.030678205,0.029658333,23.44627877,0.405269385,1,1,1,10.9379,0.041943654000000004,0.42723268200000003,9.50205899,0.036262345,0.06300070299999999,0.06300070299999999,1,1,1,0.028379009,0.012091603000000001,0.010195128000000001,W21X44,0,1,1,1,1.0,0,54.8424,45.6409,57.3713,61.1721,0.18726604100000002
1.300248789,21.11773208,RSN65_SFERN_OPP000,1.1957862890000002,0.5952929379999999,0.243373897,0.35355913200000005,0.6328060679999999,19.2917359,32.56095560000001,45.58533784,45.58533784,1.1253614570000001,1.071139089,0.475596287,0.350959475,2.2815,2.2522023769999997,3.052030689,1.063256842,2.619090375,0.469488972,0.6899353,0.253645186,0.317380952,0.31691770199999997,W24X84,W14X193,0,0,0,2.8885641472252314e-19,-1.0,0.006694231,0.008435897,0.006937820999999999,18.25634989,1.5739752219999998,0,0,0,19.7957,0.008435897,1.360706835,28.73504237,0.04325637400000001,0.18203148,0.18203148,0,1,0,2.24e-06,3.14e-06,0.000182628,W21X44,0,0,0,0,-1.0,0,71.2364,71.3609,73.4873,75.7679,0.133416263
1.346169271,22.14188915,RSN1083_NORTHR_GLE170,1.6812116940000001,0.793920898,0.31828815899999996,0.360384671,0.705783873,8.166545927,26.20409458,41.92655133,41.92655133,1.2229534659999999,1.194667264,0.754492633,0.40815590700000004,2.2815,1.5834048109999999,2.926987568,1.063256844,2.549118355,0.523632375,2.913017598,1.480665114,1.467329193,1.3547256730000001,W24X84,W14X193,0,0,0,2.9743317614457365e-05,-1.0,0.021175,0.022289744,0.028583973999999998,17.02644653,0.696600648,1,1,0,13.2456,0.028583973999999998,0.5356649379999999,11.86063368,0.063213984,0.118875373,0.118875373,1,1,1,0.007869859,0.00777759,0.010520833,W21X44,0,0,0,1,1.0,0,43.3148,41.7649,48.5186,61.3848,0.14872309
1.324874592,26.97138562,RSN523_PALMSPR_IND000,1.319994793,0.365831765,0.19493344899999998,0.203192205,0.630245779,17.6212076,38.3318581,76.66371619,76.66371619,0.506688742,1.066805334,0.442059725,0.269534237,2.2815,2.41326064,3.957958544,0.822873318,3.422279456,0.467589452,3.072567288,1.489738613,2.199438406,1.700049172,W30X99,W14X311,0,0,0,1.237256163299771e-07,-1.0,0.015315385,0.016180768999999998,0.021469872,17.58087937,0.706443897,1,1,1,13.8435,0.021469872,0.46048449700000005,12.41990493,0.024240846,0.09451568699999999,0.09451568699999999,1,1,1,0.005241801,0.004487449,0.003894462,W18X55,0,0,0,0,-1.0,0,71.9283,61.2242,68.0614,92.4489,0.14162486400000002
1.325651217,20.75203257,RSN4230_NIIGATA_NIGH13NS,1.010586461,0.370451746,0.276721943,0.317694304,0.49022029100000003,15.83330936,29.819027399999996,74.54756849,74.54756849,1.888334512,0.82978679,0.383687616,0.212604997,2.2815,2.162662426,3.902950548,1.4483749680000002,3.387240377,0.363702297,0.357005694,0.130940217,0.16551294,0.236508799,W21X55,W14X120,0,0,0,7.811847775840026e-19,-1.0,0.00648141,0.00867359,0.007550449,26.9122228,1.156090763,0,0,0,14.0241,0.00867359,1.499273485,31.11297221,0.015296354,0.065817286,0.065817286,0,1,1,0.006044231,0.007982051,0.00524359,W21X44,0,0,0,0,-1.0,0,33.6196,37.115,41.6254,45.6944,0.141883739
1.255102861,20.47136929,RSN3760_LANDERS_BLC360,0.7330823209999999,0.36207623299999997,0.204485035,0.289105873,0.49248006,9.25050573,44.67236895,62.54131653,62.54131653,1.4386992109999999,0.8336118579999999,0.315004946,0.23318685600000003,2.2815,2.646345295,3.574866407,1.387456755,3.149089092,0.365378855,3.792934783,1.183198758,0.811723602,1.079409938,W24X55,W14X120,1,1,0,0.9356762493927209,1.0,0.11402525599999999,0.096624359,0.034854487,22.35758398,0.38209685,1,1,1,9.98298,0.11402525599999999,0.417302932,8.542762421,0.024335866,0.10452982,0.10452982,1,1,1,0.106387359,0.087858974,0.024203846,W21X44,0,1,1,1,1.0,0,47.798,49.2636,54.2145,54.2903,0.11836762
1.3868021780000002,36.41395413,RSN138_TABAS_BOS-L1,1.5175810730000001,0.595068698,0.346937923,0.332570647,0.7652022079999999,9.081650736,36.78661363,106.6811795,106.6811795,1.937467211,1.2952435759999998,0.5788532160000001,0.27741582800000003,2.2815,2.2376027990000003,4.668960629,1.371024676,3.98339641,0.567715791,0.594257246,0.21273731899999998,0.22320005199999998,0.264596273,W24X55,W14X132,0,0,0,9.082854518856735e-14,-1.0,0.009004487,0.012380769,0.009607051,37.24378716,1.363805379,0,0,0,37.2537,0.012380769,1.3948849680000002,50.79327725,0.027656879,0.08282378900000001,0.08282378900000001,1,1,1,0.00041737199999999995,0.0005366030000000001,0.000427756,W18X40,0,0,0,0,-1.0,0,60.9356,63.0908,66.0608,69.8899,0.162267393
1.205997638,17.69013447,RSN1545_CHICHI_TCU120-E,0.828375055,0.438964321,0.34168640200000006,0.478417273,0.508701851,1.740246437,41.16050778,45.27655856,45.27655856,0.715244702,0.8610701829999999,0.323338903,0.28309065899999997,2.2815,2.663057782,3.0416764260000004,0.86805128,2.531405152,0.37741406200000005,0.770372671,0.298084886,0.301788302,0.393074534,W30X90,W14X283,0,0,0,1.8580954122776221e-22,-1.0,0.005253205,0.006937179,0.006171795,24.88061405,1.08537926,0,0,0,25.7033,0.006937179,1.526551565,27.00490247,0.058230488,0.371355229,0.371355229,0,0,0,0.000593654,0.00041256400000000003,0.00017089700000000001,W21X44,0,0,0,0,-1.0,0,49.5333,50.1756,50.638000000000005,56.1989,0.101999213
1.412817241,17.72701001,RSN779_LOMAP_LGP000,0.8137838959999999,0.68592152,0.35817598700000003,0.34944585799999994,0.5658354879999999,0.7773086859999999,16.64130249,48.25977721,48.25977721,1.956686556,0.95777923,0.755413463,0.30499762,2.2815,1.267887425,3.140284269,1.275236511,2.671644571,0.419802424,3.7585144930000003,1.4555641819999998,1.650113872,1.8528649069999998,W24X62,W14X145,0,0,0,0.0023450065613832556,-1.0,0.031323462,0.027315385,0.038461537999999997,17.27939979,0.53716427,1,1,1,10.6316,0.038461537999999997,0.523600775,9.28187617,0.04414986,0.083734361,0.083734361,1,1,1,0.019124391,0.015788077,0.019611218,W21X44,0,1,1,1,1.0,0,44.6736,42.2003,41.4035,52.8062,0.17093908
1.437368005,21.62328642,RSN36_BORREGO_A-ELC180,0.948522255,0.790586803,0.331307061,0.492054767,0.672500372,5.19976129,39.67138385,55.53993739,55.53993739,0.653570789,1.1383288999999999,0.5150976420000001,0.337900443,2.2815,2.209928386,3.3688292580000003,0.8353370459999999,2.7896166819999997,0.498938812,4.00621118,2.52614648,2.284089027,2.40625,W30X99,W14X283,0,0,0,0.0034030824507316694,-1.0,0.039646795,0.039310897000000004,0.039534615,26.07425532,0.592638779,1,1,1,17.7548,0.039646795,0.714628412,15.45261483,0.062267885999999995,0.156632034,0.156632034,1,1,1,0.017932563999999998,0.018631218,0.018501795,W21X55,0,1,1,1,1.0,0,67.0722,62.126000000000005,63.5156,69.9608,0.179122668
1.3863584119999999,21.35247988,RSN187_IMPVALL.H_H-PTS225,0.707479823,0.600453821,0.352786097,0.423356289,0.598058903,6.4312898,39.03591809,62.45746894,62.45746894,1.577062856,1.0123232070000001,0.429670454,0.28336792899999996,2.2815,2.356045656,3.572469237,1.290992193,2.9876331460000003,0.44370949299999995,4.364699793,1.712686335,0.880988613,1.077298137,W24X62,W14X145,1,1,0,0.8029157147724086,1.0,0.096503205,0.077669872,0.049730128,26.67856176,0.500160989,1,1,1,15.502,0.096503205,0.624919256,13.34357584,0.039540187000000004,0.130026071,0.130026071,1,1,1,0.074329385,0.053432050999999994,0.031530769,W18X40,0,1,1,1,1.0,0,59.4533,64.0185,69.7145,70.1128,0.162119471
1.422041864,22.79229349,RSN1107_KOBE_KAK000,0.991898944,0.740208065,0.116207831,0.153128087,0.515277647,4.206189343,42.27134066,97.22408351,97.22408351,1.664828283,0.87220091,0.689731146,0.195683091,2.2815,1.2645520140000002,4.457211438,1.542655008,3.7967018510000003,0.38229275,1.4770652169999998,0.200015528,0.187888716,0.254207557,W21X50,W14X109,0,0,0,1.4782598025377552e-18,-1.0,0.006854596,0.00883109,0.008004103,15.19262586,2.264233808,0,0,0,9.79493,0.00883109,1.509267031,34.39965712,0.039286468,0.048211894000000005,0.048211894000000005,0,1,1,0.00032214099999999996,0.000404949,0.000196314,W21X44,0,0,0,0,-1.0,0,30.8858,30.6236,34.2666,42.2072,0.174013955
1.337453339,27.13679846,RSN1148_KOCAELI_ARE000,1.190800732,1.082304147,0.31241594300000003,0.426147041,0.637705282,10.21003728,17.87373984,75.06970732,75.06970732,1.5300909809999999,1.079431897,0.987323776,0.275604674,2.2815,1.093290694,3.916595032,1.375853994,3.435299613,0.473123777,0.916048137,0.322432712,0.281560559,0.397779503,W21X62,W14X132,0,0,0,1.0738669523382295e-09,-1.0,0.012444872,0.017461538000000002,0.013160897,36.80335913,0.997563295,0,0,0,34.8326,0.017461538000000002,1.35291126,36.71368019,0.039538456,0.058772948,0.058772948,1,1,1,0.001100488,0.001892819,0.001459051,W18X40,0,0,0,0,-1.0,0,74.2523,75.3717,74.8972,78.0047,0.14581778
1.283368678,18.93231797,RSN575_SMART1.45_45M01EW,0.9240046999999999,0.362101161,0.264802211,0.23918373199999998,0.479870817,2.696975084,29.35518184,58.71036367,58.71036367,1.030486849,0.812268427,0.388721861,0.234512437,2.2815,2.089587721,3.4636475460000002,1.289918238,3.056175375,0.356023856,1.690235507,0.811733954,0.85248706,0.9703312629999999,W21X68,W14X145,0,0,0,1.1040827445316253e-08,-1.0,0.01925641,0.01691859,0.015689744,17.03782399,0.6448757039999999,1,1,1,11.7098,0.01925641,0.580345141,10.98727875,0.019617699,0.072102762,0.072102762,1,1,1,0.0039839490000000005,0.001849981,0.00041903199999999995,W21X44,0,0,0,0,-1.0,0,35.7671,33.6104,38.4697,43.037,0.127789559
1.338497723,25.10330047,RSN20_NCALIF.FH_H-FRN044,0.748013499,0.40897371200000004,0.207330165,0.284563966,0.6061677639999999,2.823236855,44.3625982,75.41641693,75.41641693,0.912521135,1.0260489259999999,0.39477584200000004,0.261371852,2.2815,2.599067161,3.9256290139999996,1.09635018,3.345823368,0.449725586,0.5154994820000001,0.188030797,0.217104555,0.270106108,W24X76,W14X193,0,0,0,5.0886147776184235e-20,-1.0,0.005846154,0.008042949,0.0066,23.29408571,1.1762176770000001,0,0,0,24.4157,0.008042949,1.091446736,27.39891538,0.02843704,0.111599752,0.111599752,0,1,0,7.269999999999999e-05,9.15e-05,0.000252385,W21X44,0,0,0,0,-1.0,0,54.5733,55.2926,55.3133,56.3795,0.146165908
1.353891641,32.59265654,RSN3966_TOTTORI_TTR009NS,0.926722962,0.70732662,0.257685633,0.328300023,0.732724265,5.656344031000001,31.24092583,87.47459232,87.47459232,1.8943771409999999,1.240268766,0.562661886,0.293358405,2.2815,2.204287861,4.2278276130000005,1.323102553,3.635050755,0.5436198839999999,0.953522257,0.284218427,0.332849379,0.462259317,W24X62,W14X132,0,0,0,5.782521700768339e-12,-1.0,0.011302564,0.014298718,0.011535256,31.36067095,1.5363022869999998,0,0,0,36.9198,0.014298718,1.478230854,48.17947051,0.021556895,0.09024614199999999,0.09024614199999999,1,1,1,0.000478462,0.000659295,0.000122628,W18X40,0,0,0,0,-1.0,0,99.3627,99.3539,96.2386,94.7498,0.151297214
1.257330175,24.64499941,RSN5267_CHUETSU_NIG021NS,1.57598374,0.556884907,0.464820371,0.513331671,0.7471003629999999,11.29449216,34.16316673,40.99580008,40.99580008,1.566343064,1.26460292,0.537249533,0.43692630299999996,2.2815,2.353846475,2.8943163010000004,1.063256844,2.5034941980000003,0.554285742,1.997440476,0.34702639799999996,0.457375776,0.43991718399999996,W24X84,W14X193,0,0,0,1.554330067348954e-13,-1.0,0.009126923,0.012605769,0.009969231,25.04489877,1.419780562,0,0,0,24.3666,0.012605769,1.442818474,35.55826044,0.061647747999999995,0.298797015,0.298797015,1,1,1,0.00153391,0.002466859,0.002050647,W21X44,0,0,0,0,-1.0,0,61.6731,65.9882,70.9614,72.8245,0.119110058
1.4575865469999998,24.63598923,RSN1615_DUZCE_1062-N,1.4475550240000001,0.9565790609999999,0.348521525,0.212527648,0.6868341720000001,15.09945363,17.60191521,70.40766085,70.40766085,0.99219895,1.162591457,0.756763438,0.306507328,2.2815,1.536268005,3.793029892,1.096350181,3.155730072,0.509573288,1.177639752,0.267277433,0.274831781,0.580144928,W24X76,W14X193,0,0,0,3.1889294427984094e-14,-1.0,0.007235576999999999,0.011251923,0.011959615,14.21209696,2.534141312,0,0,0,23.2386,0.011959615,1.46190444,36.01546204,0.031997967999999995,0.093065411,0.093065411,1,1,1,6.42e-05,1.4000000000000001e-05,0.000100064,W21X44,0,0,0,0,-1.0,0,48.7574,52.4178,59.2268,64.0867,0.185862182
1.3604155569999998,26.59022334,RSN4854_CHUETSU_65020NS,1.206624205,0.647056626,0.211748365,0.284490669,0.654964083,10.38909869,29.7463685,74.36592125,74.36592125,1.097223969,1.108645548,0.51814163,0.284399893,2.2815,2.139657354,3.8981925619999998,1.179161393,3.333676675,0.48592835799999995,0.65050207,0.24151035199999998,0.27385352,0.41600931700000005,W24X68,W14X176,0,0,0,4.698767047107793e-17,-1.0,0.006494231,0.009663462,0.009762179000000001,22.74682419,1.293113992,0,0,0,26.3873,0.009762179000000001,1.106204948,29.41423663,0.023198603999999998,0.09399202400000001,0.09399202400000001,0,1,1,5.660000000000001e-05,0.000212423,0.000170423,W18X40,0,0,0,0,-1.0,0,64.068,71.2521,79.1722,82.6658,0.153471852
