S1,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed,collapsed,serviceFailure,Bm,DesignDm,earthquakeDm,gapRatio,Ss,Tshort
1.0211044444813244,3.3308179553985786,0.1494020383195042,0.029800633358105438,26.629072371817532,0.6313147394086829,0.5738610240715669,RSN294_ITALY_A-TRC000,18.11250364901457,0.07089821499274801,0.07089821499274801,71.89849540390738,71.89849540390738,W30X90,W21X50,W14X283,15.587916870816656,0.8718642936931514,1.7760075561114608,3.832976957068536,0.5749437500801042,0.2663998390593681,0.6032466706349973,1.3191533833867086,0.6333547973781699,0.3054412759803846,0.2969097263907441,17.4186,0.01818846153846153,0.015253846153846153,0.018761538461538458,3.792675983436853,1.867947722567288,2.412176501035197,1.9318141821946169,50.4642,45.3954,47.332,48.885,0,0,0,0,0,0,1,1,1,0.01099596794871795,0.008090185897435896,0.006806538461538461,1,1,1,1,0,-1.0,-1.0,1.3482061149585125,24.691197429378857,23.91372922770121,0.6518396491986665,2.2815,0.4475583802241177
1.029922352933952,2.758190230697056,0.11111795457140282,0.02576839106855705,32.03739423519714,1.2655563192653625,1.7413503285984275,RSN3947_TOTTORI_SMNH01NS,5.1541338363150535,0.1530735232109437,0.1530735232109437,48.056091352795725,48.056091352795725,W24X68,W18X40,W14X159,28.529874348880874,1.2372167904626412,2.3333388760871885,3.1336502990907933,0.4413942455975553,0.32866537572261234,0.6084561023878028,1.0170054419675485,0.4254896131140909,0.3070744051779108,0.3251133018124676,30.5343,0.08344807692307693,0.0582025641025641,0.04903846153846155,4.484756728778469,1.444101966873706,0.7372929606625259,0.5405667701863355,84.2026,86.4552,86.2142,85.2341,1,1,0,1,1,1,1,1,1,0.0807624358974359,0.05436153846153847,0.04165320512820514,1,1,1,1,0,1.0,1.0,1.2333538637142083,22.543346285404393,19.62785553898822,1.453540061582883,2.2815,0.45142334119393035
1.2520421659970036,2.5424287933434973,0.15296095456689726,0.062113564889973535,20.01153593478611,1.4642106942516446,1.5444881809128437,RSN1005_NORTHR_TEM090,8.626973830716043,0.11460073324792595,0.11460073324792595,42.024225463050854,42.024225463050854,W24X76,W21X50,W14X176,33.57118622108819,1.139153762799074,1.3685144657807349,2.9303950107267625,0.9148914368857006,0.4272605438563338,0.7396797381642745,0.9341244129030178,1.013110511279809,0.3028441143269855,0.3930752067410461,18.0569,0.003811538461538461,0.00546410256410256,0.004601282051282054,0.4969384057971015,0.13004865424430642,0.1452531055900621,0.21359109730848866,45.1358,45.1287,46.9156,50.1741,0,0,0,0,0,0,0,0,0,1.4596153846153674e-05,4.371153846153858e-05,0.000180448717948718,0,0,0,0,0,-1.0,-1.0,1.3588828637006918,22.927838427137267,18.300738155521834,1.8344170566124867,2.2815,0.5487802612303325
1.2161575855962117,3.230350468909627,0.180722570191718,0.0711551963776612,20.37861230088095,1.6227123762491755,0.5881942820318792,RSN15_KERN_TAF021,7.767333761667577,0.07533700416439251,0.07533700416439251,71.32514305308337,71.32514305308337,W30X99,W21X55,W14X311,43.26559268784318,0.8233068568616492,0.4807745513187031,3.817663387854078,2.529579783831001,0.31856071686818305,0.7184798954146843,1.374677487074075,2.9144759615766263,0.2191423456722338,0.3102278406652546,26.6863,0.0016230769230769235,0.0026788461538461536,0.002782307692307695,0.6994073498964803,0.12225465838509315,0.1384883540372671,0.21999663561076604,40.927,42.6592,44.75,45.2482,0,0,0,0,0,0,0,0,0,9.544871794871696e-05,8.294871794871905e-05,0.00010352564102564028,0,0,0,0,0,-1.0,-1.0,1.442167710575154,26.662514762997983,21.97058741130577,1.9692506111866306,2.2815,0.5330517578769283
1.1136956421365325,3.48790230504804,0.1133948005217908,0.026668924540153363,28.025850850927235,0.7189727016256606,0.7810646586773682,RSN3979_SANSIMEO_37737090,9.682579683438282,0.0598780218582482,0.0598780218582482,72.86721221241083,72.86721221241083,W27X84,W21X44,W14X233,22.041155055017494,0.9821651254996452,1.7821757245127567,3.8587121676927185,0.6249078734595683,0.2886184803989815,0.6579475702515719,1.4873304143353032,0.4361032024613632,0.3282012595727277,0.31475960695532185,23.5806,0.02795641025641026,0.027619871794871804,0.03241474358974361,3.0839026915113865,1.5141511387163562,1.4823343685300208,1.1663069358178055,66.5792,67.334,68.832,71.2877,0,0,0,1,1,1,1,1,1,0.020391410256410256,0.016230192307692303,0.011786730769230777,1,1,1,1,0,-1.0,1.0,1.2401844015653722,30.65645608683126,30.220297448085912,0.7293493749649884,2.2815,0.4881418549798521
0.8997825096387577,3.4386902196252493,0.12599106663691248,0.013560862902363982,35.759831537460286,0.589392666523058,1.372485798695225,RSN1541_CHICHI_TCU116-E,2.0898960022085453,0.07734815835624384,0.07734815835624384,75.09564622866664,75.09564622866664,W24X55,W21X44,W14X120,13.96660860432942,1.4315146137318098,2.45480017127677,3.9172716255085565,0.3665400223476317,0.2296962262661437,0.5315722658624765,1.2449247158260026,0.44438678093594414,0.27626911547467603,0.3135511057606977,104.856,0.1999448717948718,0.16232564102564098,0.01845512820512824,0.6488354037267081,0.09945471014492753,0.2886671842650104,0.2070942028985507,59.4482,2.42964,35.3773,31.9102,1,1,0,1,1,1,1,1,1,1.9472179487179488,0.48667307692307704,0.014019230769230845,1,1,1,1,-3,1.0,1.0,1.2779731999107373,23.696610761584733,28.39553646957551,0.4918592969459826,2.2815,0.3943819897605776
1.2481536019472756,3.913784451041252,0.124024857147026,0.017028961047606372,36.54508460509779,0.8014253779836744,0.5270837073086401,RSN1005_NORTHR_TEM090,8.600180371831733,0.0753447182469574,0.0753447182469574,95.01721997325431,95.01721997325431,W30X99,W21X50,W14X311,30.12262660457033,0.828808827417453,2.4041266689671232,4.406334543384761,0.5191713140820138,0.2832634675506268,0.7373824576762429,0.931223230571754,0.3653338743165933,0.2823770305946113,0.35248726487906074,16.1206,0.0007160256410256461,0.0011651282051282034,0.0013082051282051245,0.17631107660455486,0.06387525879917184,0.06404658385093168,0.1115734989648033,48.5434,49.1669,49.9275,50.5137,0,0,0,0,0,0,0,0,0,1.171794871794905e-05,8.282051282051738e-06,0.0001513525641025644,0,0,0,0,0,-1.0,-1.0,1.272074571441078,37.5863148735776,41.54340099870597,0.7250881218297128,2.2815,0.5470758719909163
1.168590565678444,2.585147260574323,0.16336451012717773,0.06437351933489556,32.44563849503391,1.7143792170005143,1.0207741388158649,RSN779_LOMAP_LGP000,0.9483976775968956,0.15774730058371672,0.15774730058371672,45.42389389304749,45.42389389304749,W27X84,W21X44,W14X211,36.46598217089306,1.0090724097154222,1.9810068390695827,3.0466213954398595,0.5898972899191477,0.3835693425601141,0.6903783172142316,0.9929012386181302,0.6125459454030745,0.4425793303830939,0.4148310496195268,22.1424,0.002536538461538448,0.003480769230769226,0.0038625320512820508,0.4569177018633541,0.12287758799171845,0.1472657867494824,0.2140944616977226,46.3152,47.9257,49.8929,52.2124,0,0,0,0,0,0,0,0,0,1.964102564102607e-05,7.92307692307773e-06,0.00016832051282051285,0,0,0,0,0,-1.0,-1.0,1.3900935303815332,21.27066276193788,19.519792151640377,1.8681542245739835,2.2815,0.5122027462978059
1.2345797441927289,3.64859541327739,0.19584875629605614,0.060775837862250964,31.42402208251681,1.6448697767245963,0.8307131899989554,RSN4040_BAM_BAM-L,1.4035545026703793,0.0750236590661453,0.0750236590661453,94.27206624755048,94.27206624755048,W24X84,W21X44,W14X211,48.750971416992044,1.0579693376401489,1.1042878664841744,4.389022632366421,1.1179872401599205,0.28128807882840257,0.7293633127764646,1.4866856323090432,1.5091543233898217,0.1456735014042691,0.2251507793868497,24.1551,0.001967506410256411,0.0030923076923076906,0.0031815705128205125,0.5884239130434783,0.10802329192546584,0.11649974120082818,0.18349430641821945,75.331,76.0372,75.9308,75.346,0,0,0,0,0,0,0,0,0,3.662307692307685e-05,6.486602564102568e-05,6.787051282051278e-05,0,0,0,0,0,-1.0,-1.0,1.4875462688881684,29.638195136680732,19.721128748999334,2.4720172986784896,2.2815,0.5411263397732758
1.1873218127138254,3.0980766841540577,0.17463276650185794,0.05057371462411933,34.86866027581775,0.9067173074199892,1.363737864543998,RSN82_SFERN_PHN180,15.294917539272216,0.10915905542654357,0.10915905542654357,66.25045452405378,66.25045452405378,W24X68,W21X44,W14X159,22.926139203060746,1.2216535677381912,1.9555032125611425,3.679346917319293,0.6071694513652974,0.3226990657295472,0.7014443374161857,0.8863874267976706,0.7809869830770749,0.5910205562373139,0.6262631452875181,25.6977,0.1999794871794872,0.1516448717948718,0.029027564102564112,0.23605848861283646,0.13407945134575572,0.338592132505176,0.16349767080745342,58.7484,27.1948,4.44979,0.0885481,1,1,0,1,1,1,1,1,1,0.8242974358974359,0.1147307692307693,0.02041666666666668,1,1,1,1,-3,1.0,1.0,1.4238982995055738,25.284770694733645,41.318028519208916,0.5548701142021404,2.2815,0.520412804169987
