cost_mean,cost_std,cost_min,cost_10%,cost_50%,cost_90%,cost_max,time_l_mean,time_l_std,time_l_min,time_l_10%,time_l_50%,time_l_90%,time_l_max,time_u_mean,time_u_std,time_u_min,time_u_10%,time_u_50%,time_u_90%,time_u_max,collapse_freq,irreparable_freq,replacement_freq,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,C_mean,C_std,C_min,C_25%,C_50%,C_75%,C_max,D_mean,D_std,D_min,D_25%,D_50%,D_75%,D_max,E_mean,E_std,E_min,E_25%,E_50%,E_75%,E_max
56865.1577042724,21399.07362970002,21692.78689101008,37233.26899613954,51272.3595657808,84846.71322699227,164044.73211145945,21.236049324935514,8.99008050067362,8.150820327652339,13.001472022268906,19.656777547917795,30.16424741359886,109.56534232197808,40.15987634351543,12.637008586059672,16.35068370517444,27.06992445932295,38.356617273530446,54.7866158531417,140.4940175657663,0.0,0.0,0.0,0.8027473951263284,25.385101543663467,0.0,0.0,0.0,0.0,802.7473951263285,43378.063822475175,11461.80440901268,18186.63641438712,35507.188932500096,41914.73993802244,50294.54269242552,112542.35498827012,6458.886834753018,18085.142209168647,0.0,0.0,0.0,0.0,101841.02145933428,7027.40429964909,3169.9414119738126,1812.3695597425951,4784.097341340381,6416.917148112149,8524.970215641835,29256.476829323427
1518677.364307359,1228954.7355573708,848679.3475022181,1100234.136152291,1284421.1675799042,1546580.3770292506,8100000.0,531.9025083466049,788.3574352929727,210.24041185683583,296.0338036703953,378.77504089033823,514.0672370515515,4764.705882352941,1046.4851666690392,704.3622105214002,561.2704844847196,760.5803650457128,904.8126094236864,1136.0723231245531,4764.705882352941,0.0,0.033,0.033,402880.3533469866,133790.2505782276,82005.16922208057,318855.84980159043,388701.199392286,463010.3789373818,2059929.330990631,476619.82284667337,79726.53717128602,285152.4355675498,423871.3284724944,473348.0619439792,517095.5741170976,1157530.2424971375,407188.30583435815,81376.6903753989,206323.49793331252,351352.8656337486,399715.770351267,452176.64525335806,958197.2645910576,7393.590678661448,3486.2367361488336,1950.682420994736,5045.272950772365,6623.400965085901,8896.140282847875,32909.622797385964
32434.682872960195,26574.251870570864,5680.968963224694,11090.39322415896,20481.41978892174,73844.41304192967,175245.15022034175,9.893308776826917,11.527635232126764,0.3760853722427418,2.905360708309398,6.999112817059176,17.222034386851742,138.394256675654,15.830655720050585,13.756808943670324,0.8684976271721857,5.837267116632171,12.03072815819537,28.975425248385356,145.3069568678163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10010.025576306462,5703.906909961233,0.0,5722.975205576463,8588.506376388252,13539.298883336647,59085.82018871631,14755.645076137487,25683.37361441637,0.0,0.0,0.0,30032.312766755174,149876.15449416282,7669.012220516245,3898.200240618232,1717.2357331394992,5341.20123396672,6909.220541014887,9038.225544847066,68903.26571293689
5772535.574147383,2831820.252607591,1854802.0915429527,2196561.132236339,8100000.0,8100000.0,8100000.0,3092.651851469474,2033.449205323877,452.81028943436576,562.7047838118765,4764.705882352941,4764.705882352941,4764.705882352941,3459.447502844542,1591.5071606106123,1124.651353309177,1419.6167250080189,4764.705882352941,4764.705882352941,4764.705882352941,0.0,0.596,0.596,1413980.1583530616,193298.9303299964,952784.322867402,1281643.9864427145,1397068.836529942,1521681.6065215282,2970410.980691069,549604.3330035965,61090.79069405564,387209.0539300269,506725.5699363934,546216.1594290729,588313.5450365983,906669.9278535388,367734.6738736821,69233.59205672411,204685.60343113545,318313.9236507685,361204.1907623504,414488.91667584673,562801.9111928402,7630.275728525594,2969.93918544636,2811.96053442674,5429.031513700015,7120.111382577076,9215.22704453436,21894.77841205664
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106981.31412909944,45374.82595397512,29656.2018037613,52557.76089089979,103023.52095041692,167147.2441232393,309333.826725819,32.20963947899848,21.804373767922822,9.066093493292929,17.044553878972195,25.180744769382308,60.64678083421396,165.10438071646556,66.46325507069817,31.18015578227101,22.76169440865237,37.94375942903654,58.23877590817584,110.25707269825284,236.4563223305888,0.0,0.0,0.0,0.8028953101966364,25.38977902888784,0.0,0.0,0.0,0.0,802.8953101966364,51582.51046865399,13223.549457764932,20727.334518245043,42785.47805672162,50202.39146695517,58284.68810543398,113878.07242905982,49546.9332607733,43837.30457731326,0.0,1714.938447021029,46488.78536031049,73342.84640495016,244998.26272874727,5851.067504361997,2973.297971117257,1770.297346879113,3975.7221637985767,5228.610184746583,6983.699951272857,43233.81663845715
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71029.36344283409,43705.52593151188,6468.905398483652,19561.466506525245,68198.66957599833,129843.04986998356,274012.78325746953,39.020125313599664,35.087546546481256,1.7736929561872945,6.241983432311761,25.77982299769056,91.33744214794234,174.29210646625756,51.11703603742514,38.01427247840855,2.431580108954469,11.926879847814943,40.23579264739517,107.96221483155286,184.4339859220787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15844.02969731956,7945.996168912153,1490.8151115178143,10128.403921458328,14388.067252384246,20033.618086023456,84581.20904039298,47365.85260770488,43245.16760155621,0.0,1055.2613300051205,44632.76949911506,75602.28527427664,256519.2379952366,7819.481137809654,3533.262286748972,2184.184512524501,5509.233099458971,7130.705323613538,9306.167175747703,31287.039101405637
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.737,0.263,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862124.308308524,811791.8469062566,1306506.072086215,1505497.8173400927,1742490.1817594776,2070347.0521339364,8100000.0,623.0428455430459,561.9733083195106,326.0062976370056,418.06241262901136,521.2596973801346,722.9471907978,5293.260609782041,1475.3637579122224,518.2657350930085,916.7615791925388,1164.2069961592515,1377.6970318465192,1730.8897828586018,6838.829755143771,0.0,0.015,0.015,366761.73654744495,191407.2615038869,78204.34255216015,268390.1194159697,347161.1124920071,423412.4952743073,4413297.694764506,763734.8203788745,88752.82668424388,496603.82283553935,703691.6038572703,759639.9261667647,816128.0666925346,1252009.1660305236,629213.863344015,144028.56825052007,340713.9111920417,531273.144842881,607062.6086379099,699804.208682235,1754163.6462869295,7420.857200248151,3414.5619327529557,1738.5698877605514,5125.408408286841,6777.482882012441,8888.00647063402,35718.180078547084
57285.05222656977,25623.09565441585,16194.257652458164,35423.458798198015,49263.431853382965,95435.57496612064,224078.87926778456,20.2284656367228,10.800314736823436,6.938597496370785,12.0908495589918,18.245037526361145,28.310614377140038,154.54681142526192,40.05314383345147,15.01721764064669,14.801893148731908,25.99041853389761,37.26201832570271,54.40998938375107,172.61614668576513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41530.04166744462,10862.046102214425,10928.45339038564,34187.79624699645,40303.75116379764,48016.68537285262,92728.12285885686,10257.98598691023,23048.85299835317,0.0,0.0,0.0,1047.5663233891723,166977.68251105506,5497.024572214926,2792.247134235153,1253.2197084858365,3662.82677270213,4895.185332057707,6635.428225652635,33782.88910694233
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86149.55295426515,41772.87865639281,18248.89270966718,42188.48665510913,77092.28625634598,145943.2649191538,255052.26295194944,29.907180521698805,24.34170382298967,7.466581055417962,14.025461144664929,21.044214569980355,61.49784981531735,154.60644984654834,56.99942181508508,31.446320196312275,16.327996631150445,30.37479712329087,47.701396074580565,101.22298422225984,196.03423101143804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44147.984435545535,11872.229776396567,13142.652775072074,36390.264409820345,42802.01798656913,51237.813929965385,97665.64769254296,34717.76381123433,40330.453681317405,0.0,0.0,25981.037070289887,57758.47391663375,223410.16662712707,7283.804707485282,3620.6010176238015,2081.396953541458,4883.937949524725,6439.064357648545,8676.332457869179,43736.13189607571
1108632.6681107625,608323.4288709193,625081.7357417215,882468.6081266032,1048080.6677564762,1234722.6250852442,8100000.0,326.6440084205267,392.54798831739816,144.79200884380512,219.976917914168,280.7930141297221,377.5380219740071,4764.705882352941,802.3055049887761,374.96114222290606,465.9007274968245,620.2167752478251,757.8274129358092,936.075965023452,4764.705882352941,0.0,0.007,0.007,193241.37934450872,109166.02488198012,26989.75027718611,127661.0869460546,180470.68831518112,241674.2869448358,2071908.970284672,443161.008120772,74313.55738014434,273692.3130439335,392465.6901930733,438155.9061250407,486100.1715004204,915742.2897421452,415492.7673927576,80671.52341930108,215073.0918855905,357417.7278053749,407473.1641270069,462104.71488775127,848432.2260799613,7452.94998663684,3578.877608610984,2170.5164946209334,5040.301806313507,6661.895717099616,8833.027386012278,35688.05123668816
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.124,0.876,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.012,0.988,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118235.57575853282,43567.514997391234,30273.550848888,62010.146837610606,114882.02841256453,177296.4917042529,296073.37274654035,59.692428932035895,33.83340453167925,9.86827932426196,20.71276631997501,54.356806763326006,106.46403743345324,294.55658531638414,93.76691655483567,38.04403745638892,22.69874531161802,44.97866402290435,91.11054317766866,142.1278422825158,334.1797032443434,0.0,0.0,0.0,0.8029626160729036,25.391907427577028,0.0,0.0,0.0,0.0,802.9626160729036,47161.42876896721,12441.725953505453,18066.54201189265,38536.715666472286,45632.902973234624,54118.64775057572,109201.62951825066,65197.480980337496,41854.86907684281,0.0,35725.12375239177,61621.70224438522,91886.81924567456,230126.17665877237,5875.863046612046,2741.520143335359,1731.1373133352731,4009.8542321396103,5293.932097817519,7131.064856964041,22414.69895512555
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439034.46313377615,77904.7542192972,223519.92120634692,345632.9571835783,433841.0436100125,534483.5246141924,798247.4373936135,110.47829159023226,38.36082671236555,41.19619397333453,69.97756393226382,105.29439007635324,153.8135969936408,389.2512578936769,275.74559784611034,61.36526446111281,140.7704673435201,208.47257937172208,270.2961409486534,346.41747810064226,650.2033351429436,0.0,0.0,0.0,11597.10287392855,20074.918164491923,0.0,2477.7706696301275,5442.763592538932,12078.408664129662,298298.09925114294,190229.56766233215,51167.459687146,90068.03923736444,157077.98826630326,181576.5864104959,213431.64600718155,583510.5728309186,231600.1196116927,54699.75536565346,39577.19240659653,195344.8586193811,228107.1118898416,269154.2465495956,476597.051418048,5607.672985822705,2854.9134400031626,1310.2197862779883,3852.322837232268,5003.261395437916,6670.442452935795,49123.34076965751
46933.5003964929,37102.604944217215,6997.700596809171,14889.495854909252,30109.81077396164,101671.02981488383,209662.61317059648,19.61267171945028,23.75843336078953,2.0127833803434148,4.565013516786326,10.791413448424546,51.807744916033805,157.74506410830156,29.080330944362156,27.361100223120825,3.22303536280475,8.69542510974619,19.209353980212487,67.48337803830144,169.03563910402798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14740.819995692613,6774.699538952234,1605.1092193414963,9407.401910605817,13851.116962839777,19194.54280342827,43096.00269104395,25180.660933509414,36567.873892757154,0.0,0.0,965.072662583314,44779.10235989851,195900.47827964288,7012.019467290873,3245.341819566318,1648.3755314924224,4865.1013192725,6329.387432310825,8296.600838797398,33839.13870336015
142571.05223581672,49548.84455367916,37509.57523569909,79025.79181758138,139298.0381108535,209340.67679925755,307513.5204030333,41.628336679027576,27.86110442622108,9.67576162396692,18.85523047890896,30.68959868047444,84.58722524749393,159.6627160451775,84.70647970013692,36.44636145128352,24.451068407036068,49.146721967354125,73.94592432803537,144.6575337004248,216.13975355890128,0.0,0.0,0.0,7.807047517422709,148.36173773108536,0.0,0.0,0.0,0.0,4405.473727059946,53262.99461019301,13446.63307228138,19567.349674313828,43804.17775681157,51932.44752631563,60758.5725876404,119931.171415451,81292.14780199996,48355.29396970604,0.0,47500.88353954979,79845.18637104872,110438.52505136323,261044.99322985025,8008.1027761063315,3433.278146438868,1985.4444912842007,5605.487050759684,7379.926389891011,9612.483131956764,30779.23392198151
189119.4368543289,56269.96487418967,51331.95378267144,120920.71809274364,186685.55726597924,259666.3516653808,577605.7253941402,71.18756824222596,32.66908508607586,13.429948134101991,34.065819404505014,65.4252453889336,114.7023203450392,217.59915534263556,116.89854076999984,37.264637631004256,32.54765424228228,74.30471620011475,113.39053636390526,166.37617329513947,316.9616207645336,0.0,0.0,0.0,3.05895628621151,53.94896913846334,0.0,0.0,0.0,0.0,1435.867804172403,44712.63331302045,18644.721064824986,17458.89278426179,35270.33628244151,41923.80944263593,50473.05810809577,347858.5206042692,136661.1819572004,53103.58423833853,3393.351353366791,96466.98198670606,134589.010519755,171680.78172223674,354556.669266051,7742.562627821814,3456.6531898663457,1683.3876449735926,5415.136981013902,7034.753079105865,9265.684736689514,26940.178203034964
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81583.38089319941,42829.5164482783,15136.825136545183,34213.39724259856,77733.72799829426,140363.67695902812,255014.95126795,28.601835024099287,24.726612794819907,4.76675748802904,11.036281475569377,19.057286106507892,67.14130239700951,224.84804750959316,50.97820982534674,30.907768441668196,11.810028491763417,23.09945556648238,41.22518259476815,101.97197294295871,240.92710342866027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31915.75487330865,9016.689924714416,10004.414844019582,25703.74357484617,31361.412120939523,37203.48031335849,89964.70190802914,41977.40195858811,42390.55533857408,0.0,890.120821461694,39583.61223472179,66991.97836529059,224300.9365191261,7690.224061302648,3353.5798368154115,2116.825083383732,5274.634339723461,7094.339700997635,9201.840248773458,26200.76098560752
156018.0603268114,51348.92440820402,21373.77518593218,90833.80198482973,153863.7937719574,223728.05186207467,376886.24154179695,59.970916077821066,31.98095197476526,6.888335639055853,24.69591402241241,52.57909712514443,104.88439891205368,213.3645673299801,94.1526813584278,36.35225164445364,12.549976193858486,50.94887514263126,88.90912502750615,145.8226600799268,263.8149066731155,0.0,0.0,0.0,4.051099911349758,59.020143822109816,0.0,0.0,0.0,0.0,1435.3389612664023,25204.833243300032,9446.345975082117,6649.673396669926,18391.87184142884,24548.647054118577,31011.451734632104,81781.97211074135,123883.99962334018,50902.36918682361,957.585895120414,89085.5556514549,120565.00617935589,157614.7984495021,344819.7765304526,6925.176360259844,3374.418309131192,2262.586852692018,4568.660975037928,6159.476980130419,8319.262250941352,38394.81256210997
771277.1457010949,123278.1800220144,478379.5068313284,627967.5721755599,760111.6484237604,920954.9258800322,1790352.0373962235,199.428874058861,102.09243589257666,88.88400257859338,142.52185511854387,189.01647436902152,256.6085940887076,2932.451767087073,523.1178756259827,134.3918284908359,294.5423946223157,408.63876059513984,510.1509889141246,640.5075105922135,3452.018589923802,0.0,0.0,0.0,133209.97282700433,78550.54920430589,13385.874121986582,81145.86508319374,118553.71919300512,169991.6783771526,1020847.0768771118,323579.0627589716,68963.69855928273,168349.2653953808,276008.6690621591,317709.3176566423,363023.5063684031,784782.2924405129,307314.63266500714,62452.358484719865,137310.3892911416,261022.3268938185,302645.1124045369,347421.2947875823,529120.0860323635,7173.477450111849,3472.362784949458,2040.938854244277,4891.348688636685,6420.212303413928,8437.258154756613,35498.59423865776
119536.93589906357,47731.58318465248,19070.0123030876,61557.79371260771,115655.5605515234,183669.19876677083,306507.3195033113,56.61806040541151,34.30349932483871,6.600047232314092,15.633228703127218,50.51592186762062,104.89877409417235,180.88799144479705,82.92378387317653,37.64854745097062,12.84685588773439,35.96525326376438,78.53878954020237,135.6169276852254,226.15536620082364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29709.04833516852,11084.308516817004,7376.485930561623,22760.07014659236,28746.77598788309,34942.4366551302,183566.4524410437,81851.58271936188,46881.256661586754,0.0,46923.224686005626,78285.204305814,112252.753312443,272388.3549485465,7976.3048445331715,3797.76072991986,2303.2804508593053,5361.608643914044,7089.598515627613,9543.851772859123,44093.58867640722
67669.22335371756,35271.896930308314,15400.561369539962,35237.002779067065,53703.553269726646,116217.29833273056,213459.64718790905,25.248267026267364,21.6112607562772,4.839056028334584,11.973322837328672,18.702298547609992,46.36655106867117,165.05326880655903,46.33012822643085,27.061474451883196,10.81231229881938,25.3589000473582,38.18227946283941,74.59775202738308,189.42634444991245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38974.33658353474,10528.415600804508,10925.070168015449,31864.98929889915,37988.87021566559,45204.309328780095,92677.93637179318,22745.49636959025,33738.68707614103,0.0,0.0,726.4775091886563,44339.48771915237,161070.61777221653,5949.39040059256,3003.100980463375,1760.34889143107,4065.6663803664255,5311.729781705313,7107.094624487756,43259.019978355005
456819.1750109468,85450.35299212621,254778.7755890983,359494.2860418331,449144.9177272359,559378.6813377477,1026385.8606262096,118.57819487016864,43.46144373902261,45.94047283955595,77.57035941602652,111.64537866413596,161.46895547504033,561.6447917889803,301.9456529427087,70.20320360808199,153.90350309321013,222.7583536520301,294.04704741442936,383.5935631013564,1024.538737985915,0.0,0.0,0.0,22808.51300411039,28113.2927051424,0.0,7573.1699235365795,14258.689017639714,29068.7644549474,506873.50002092856,225354.20537884688,60106.81485603206,102756.94442663631,185147.379359468,217097.91285894968,253981.1500321916,739531.7961881949,201215.7568450611,53215.70784945657,66576.97002693158,164476.12106538884,198955.5447540722,234912.3399251154,445810.0423792868,7440.699782928383,3661.937994692888,2014.984055428948,5139.334983622317,6626.624864235479,8793.869140601948,48977.70130340317
7664005.071822758,1460590.429547092,2335945.100715834,8100000.0,8100000.0,8100000.0,8100000.0,4441.315141312546,1083.180419541225,561.158360928526,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4524.281708257976,806.2931296849314,1447.4237093604336,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,0.918,0.918,1774877.8002870982,176532.2661101915,1424267.355961081,1641851.18492112,1773985.5835348694,1911594.9252520527,2116189.381742418,600276.055720517,57047.071167503454,449321.98026063584,570603.082512304,607322.2100798492,633647.9150975631,726229.9061756972,401098.5149723905,77961.11163562181,241896.57961128792,344072.16443764174,405940.2544000309,462973.3280189399,541151.3233911593,6736.309785335466,2818.176095833436,1922.1044661336296,4904.711831697459,6367.118751574451,8255.499954362409,16697.59035813669
