S1,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed,collapsed,serviceFailure,Bm,DesignDm,earthquakeDm,gapRatio,Ss,Tshort
1.026048926,3.345823368,0.146165908,0.02843704,44.3625982,1.091446736,0.912521135,RSN20_NCALIF.FH_H-FRN044,2.823236855,0.111599752,0.111599752,75.41641693,75.41641693,W24X76,W21X44,W14X193,27.39891538,1.09635018,2.599067161,3.925629014,0.394775842,0.261371852,0.606167764,0.748013499,0.408973712,0.207330165,0.284563966,24.4157,0.005846154,0.008042949,0.0066,0.515499482,0.188030797,0.217104555,0.270106108,54.5733,55.2926,55.3133,56.3795,0,0,0,0,0,0,0,1,0,7.27E-05,9.15E-05,0.000252385,0,0,0,0,0,-1,-1,1.338497723,25.10330047,23.29408571,1.176217677,2.2815,0.449725586
1.240268766,3.635050755,0.151297214,0.021556895,31.24092583,1.478230854,1.894377141,RSN3966_TOTTORI_TTR009NS,5.656344031,0.090246142,0.090246142,87.47459232,87.47459232,W24X62,W18X40,W14X132,48.17947051,1.323102553,2.204287861,4.227827613,0.562661886,0.293358405,0.732724265,0.926722962,0.70732662,0.257685633,0.328300023,36.9198,0.011302564,0.014298718,0.011535256,0.953522257,0.284218427,0.332849379,0.462259317,99.3627,99.3539,96.2386,94.7498,0,0,0,0,0,0,1,1,1,0.000478462,0.000659295,0.000122628,0,0,0,0,0,-1,-1,1.353891641,32.59265654,31.36067095,1.536302287,2.2815,0.543619884
1.26460292,2.503494198,0.119110058,0.061647748,34.16316673,1.442818474,1.566343064,RSN5267_CHUETSU_NIG021NS,11.29449216,0.298797015,0.298797015,40.99580008,40.99580008,W24X84,W21X44,W14X193,35.55826044,1.063256844,2.353846475,2.894316301,0.537249533,0.436926303,0.747100363,1.57598374,0.556884907,0.464820371,0.513331671,24.3666,0.009126923,0.012605769,0.009969231,1.997440476,0.347026398,0.457375776,0.439917184,61.6731,65.9882,70.9614,72.8245,0,0,0,0,0,0,1,1,1,0.00153391,0.002466859,0.002050647,0,0,0,0,0,-1,-1,1.257330175,24.64499941,25.04489877,1.419780562,2.2815,0.554285742
1.162591457,3.155730072,0.185862182,0.031997968,17.60191521,1.46190444,0.99219895,RSN1615_DUZCE_1062-N,15.09945363,0.093065411,0.093065411,70.40766085,70.40766085,W24X76,W21X44,W14X193,36.01546204,1.096350181,1.536268005,3.793029892,0.756763438,0.306507328,0.686834172,1.447555024,0.956579061,0.348521525,0.212527648,23.2386,0.007235577,0.011251923,0.011959615,1.177639752,0.267277433,0.274831781,0.580144928,48.7574,52.4178,59.2268,64.0867,0,0,0,0,0,0,1,1,1,6.42E-05,1.40E-05,0.000100064,0,0,0,0,0,-1,-1,1.457586547,24.63598923,14.21209696,2.534141312,2.2815,0.509573288
1.108645548,3.333676675,0.153471852,0.023198604,29.7463685,1.106204948,1.097223969,RSN4854_CHUETSU_65020NS,10.38909869,0.093992024,0.093992024,74.36592125,74.36592125,W24X68,W18X40,W14X176,29.41423663,1.179161393,2.139657354,3.898192562,0.51814163,0.284399893,0.654964083,1.206624205,0.647056626,0.211748365,0.284490669,26.3873,0.006494231,0.009663462,0.009762179,0.65050207,0.241510352,0.27385352,0.416009317,64.068,71.2521,79.1722,82.6658,0,0,0,0,0,0,0,1,1,5.66E-05,0.000212423,0.000170423,0,0,0,0,0,-1,-1,1.360415557,26.59022334,22.74682419,1.293113992,2.2815,0.485928358
1.263071493,3.10464637,0.131267541,0.057229296,35.00668638,1.626320132,0.829179831,RSN15_KERN_TAF021,8.066962674,0.076601809,0.076601809,59.51136684,59.51136684,W30X90,W18X50,W14X257,48.24535033,0.890909992,1.345009278,3.487195294,0.939080134,0.362202683,0.746195628,1.427706381,1.078789419,0.258612741,0.341426946,16.1691,0.003521154,0.004809103,0.004991154,1.892199793,0.282334369,0.297657867,0.365427019,52.5535,51.0707,51.0888,55.3836,0,0,0,0,0,0,0,0,0,0.000266705,0.000389263,0.000309423,0,0,0,0,0,-1,-1,1.293802624,29.66534657,24.8961061,1.937867317,2.2815,0.553614505
1.203610083,3.178305682,0.152579686,0.035946155,35.64337953,0.737652915,1.831982295,RSN1083_NORTHR_GLE170,8.227677544,0.119058551,0.119058551,67.7224211,67.7224211,W24X68,W21X44,W14X159,20.34204518,1.194308715,2.254853602,3.71999662,0.533786354,0.323551392,0.711067099,1.693796597,0.433668984,0.318088761,0.290860808,20.852,0.008573718,0.012242949,0.012313462,2.075015528,0.62630176,0.496979814,0.602580228,55.901,54.5271,53.1882,57.0314,0,0,0,0,0,0,1,1,1,1.57E-05,5.77E-05,0.000120032,1,0,1,0,0,-1,-1,1.357739057,27.57671632,21.18056809,0.960410745,2.2815,0.527552086
1.269130591,2.73905703,0.121161086,0.058974671,38.23965819,1.763563135,1.837791991,RSN4040_BAM_BAM-L,1.442834263,0.144931175,0.144931175,45.88758983,45.88758983,W24X76,W21X44,W14X176,47.49045041,1.123718594,2.152740959,3.062132163,0.589541712,0.414459769,0.749775214,1.528291893,0.79994522,0.336005113,0.441520939,28.0741,0.009494231,0.012220513,0.011226923,1.36639234,0.34947205,0.377458592,0.507215321,77.2694,79.4556,81.3424,83.1921,0,0,0,0,0,0,1,1,1,5.35E-06,0.000103231,0.000569301,0,0,0,0,0,-1,-1,1.263483258,26.92869308,25.66027718,1.850738013,2.2815,0.556270257
0.814187924,3.701131376,0.130451789,0.011988282,31.9337693,0.954010581,1.343184277,RSN5267_CHUETSU_NIG021NS,7.271720611,0.053146075,0.053146075,86.2211771,86.2211771,W21X55,W21X44,W14X120,21.78933412,1.448374968,2.247976871,4.19742825,0.362186967,0.193973041,0.481004815,1.014663898,0.383124398,0.18512248,0.261384204,16.9281,0.008784615,0.012144231,0.010492308,0.560292443,0.145776656,0.215996636,0.337831263,41.8028,43.1688,45.6017,44.8779,0,0,0,0,0,0,1,1,1,0.000669744,0.000748974,0.000364038,0,0,0,0,0,-1,-1,1.291355367,22.83971955,27.138132,0.802904714,2.2815,0.356865187
0.974020858,3.102745974,0.170658407,0.027709927,24.6156328,1.017639118,1.810591553,RSN821_ERZINCAN_ERZ-NS,1.212511863,0.086501794,0.086501794,66.46220856,66.46220856,W24X55,W18X40,W14X132,21.31859488,1.371024676,1.848961547,3.685222311,0.526793464,0.264304505,0.575430694,1.062984537,0.823271443,0.207288896,0.331157475,20.3672,0.008270513,0.012800641,0.010674359,0.408480849,0.197486025,0.184001553,0.322647516,49.7702,51.0664,52.4036,59.4325,0,0,0,0,0,0,1,1,1,0.000258308,0.000523724,0.000317808,0,0,0,0,0,-1,-1,1.41197522,20.94907172,22.09923858,0.964675539,2.2815,0.426921261
0.842155886,2.650528629,0.154829205,0.041255068,27.13857226,0.850248231,1.025913609,RSN5818_IWATE_48A61NS,1.870933471,0.085152949,0.085152949,46.13557285,46.13557285,W24X68,W18X40,W14X176,13.61377311,1.179161395,1.690798037,3.070395112,0.498081892,0.274282578,0.497527689,0.56794861,0.538402564,0.343290312,0.309991934,14.2494,0.016220513,0.021119231,0.020973718,1.912800207,0.7425647,0.826097308,0.819223602,48.8289,43.0433,43.1316,57.0148,0,0,0,0,0,0,1,1,1,0.003552192,0.005089551,0.006311474,1,1,1,0,0,-1,-1,1.364487614,16.01152771,15.62151594,0.871475801,2.2815,0.369123772
0.982281979,2.743108431,0.179283298,0.052164427,23.5443008,1.074563433,1.375422963,RSN5842_SIERRA.MEX_02659360,15.51530276,0.088515985,0.088515985,51.79746175,51.79746175,W24X62,W21X44,W14X132,19.70947427,1.307993881,1.405626267,3.253348192,0.698821587,0.301929557,0.580311188,0.915604872,0.869204902,0.330186352,0.335871806,20.6628,0.05953141,0.048392949,0.024091026,2.131322464,0.898354037,0.698278986,0.624171843,36.2095,39.1567,43.8132,49.0264,1,0,0,1,1,0,1,1,1,0.046493269,0.033976923,0.012396795,0,1,1,0,0,1,1,1.437849894,18.34184346,17.20375822,1.145649342,2.2815,0.430542178
0.884241168,2.588842471,0.173587287,0.048248611,24.08832109,1.694798487,1.821800537,RSN347_COALINGA.H_H-Z09000,8.210896866,0.090204007,0.090204007,45.76781006,45.76781006,W24X62,W21X44,W14X145,26.72701847,1.275236511,1.513075397,3.05813303,0.584399938,0.289144115,0.522390774,1.060328946,0.749530814,0.297108562,0.380864509,13.7197,0.007880128,0.010571154,0.008955128,0.495434783,0.23473266,0.242808489,0.320069876,48.1044,48.5985,53.4555,56.3261,0,0,0,0,0,0,1,1,1,0.000944555,0.001485545,0.001275045,0,0,0,0,0,-1,-1,1.420761861,15.77002734,17.58481667,1.519891789,2.2815,0.387570093
1.165663775,3.481014581,0.188843161,0.048979731,26.53589384,0.909179138,0.981112888,RSN471_MORGAN_SJL270,16.37429712,0.07792135,0.07792135,84.91486028,84.91486028,W24X76,W21X44,W14X193,24.62153851,1.096350183,1.419143602,4.165509766,0.821385358,0.279837005,0.688649232,1.60039973,0.928640937,0.209828095,0.359275329,16.9323,0.00495609,0.007798718,0.008882051,1.488335921,0.280714286,0.341203416,0.423791408,55.5621,49.0221,45.4694,52.873,0,0,0,0,0,0,0,1,1,1.65E-05,1.67E-05,0.000198269,0,0,0,0,0,-1,-1,1.466529484,27.08106409,29.05532003,0.847402076,2.2815,0.51091991
0.912494627,3.353605174,0.176205893,0.026465857,20.90583265,0.356709933,0.799302889,RSN15_KERN_TAF021,5.82790455,0.06548469,0.06548469,77.35158082,77.35158082,W24X76,W21X44,W14X193,7.478574268,1.09635018,1.595428298,3.975675269,0.571943364,0.229519406,0.539082313,1.03143362,0.605023376,0.169945117,0.209678843,8.69995,0.011670641,0.014532179,0.017865321,2.629270186,1.257877847,1.370318323,1.01693323,53.3546,45.2919,52.2137,64.4882,0,0,0,0,0,0,1,1,1,0.001737288,0.000111853,0.000665917,1,1,1,0,0,-1,-1,1.428617679,20.96542197,16.15622286,0.462891255,2.2815,0.399953814
1.006461545,3.264732412,0.183537856,0.04911868,29.46110781,0.663262885,0.742165636,RSN1107_KOBE_KAK000,4.853661325,0.070610717,0.070610717,73.65276953,73.65276953,W24X84,W21X44,W14X211,14.70469829,1.040306371,1.353643566,3.879456159,0.743520355,0.259433669,0.594595959,1.144585075,0.820304679,0.177644706,0.171700003,11.7618,0.003899487,0.00580109,0.005687308,1.402787267,0.203443064,0.246968944,0.292701863,40.8185,38.3438,37.8725,40.5757,0,0,0,0,0,0,0,0,0,2.99E-05,5.63E-05,0.000131227,0,0,0,0,0,-1,-1,1.450613568,22.17024143,12.34784388,1.190871737,2.2815,0.441140278
0.836975264,2.769923146,0.169409324,0.049626907,32.12668887,0.824312505,1.570796482,RSN6980_DARFIELD_WAKCN80E,4.597209269,0.071516307,0.071516307,51.40270219,51.40270219,W24X55,W18X40,W14X120,13.28240277,1.403040286,1.417502009,3.24092725,0.590457903,0.25825179,0.494467088,1.007544151,0.538603262,0.239427958,0.334860754,11.8936,0.008013462,0.013664679,0.011982949,0.84127588,0.247174689,0.285059524,0.387000518,34.0112,35.6328,46.6582,53.5494,0,0,0,0,0,0,1,1,1,0.00276188,0.003773859,0.002949038,0,0,0,0,0,-1,-1,1.408227971,16.1133098,17.85681932,0.743828032,2.2815,0.366853063
1.18472996,2.955931757,0.193075412,0.05913675,40.64351872,1.274774557,1.335049257,RSN821_ERZINCAN_ERZ-NS,1.474813521,0.148875216,0.148875216,65.02962995,65.02962995,W24X68,W21X44,W14X159,29.53860231,1.194308718,2.237433187,3.645288862,0.529504061,0.325003039,0.699913126,1.292939076,0.805454386,0.260343525,0.452669504,25.1157,0.00975,0.012415385,0.009010897,0.676418219,0.254537526,0.320056936,0.358667184,62.7177,60.7932,62.1098,63.5811,0,0,0,0,0,0,1,1,1,0.000227372,0.000269615,0.000128462,0,0,0,0,0,-1,-1,1.479226236,23.17162838,26.17054846,1.128696341,2.2815,0.519276774
0.919547923,3.216976543,0.15539204,0.025063585,15.36662581,0.610410755,1.592394238,RSN779_LOMAP_LGP000,0.746281153,0.060576446,0.060576446,67.61315355,67.61315355,W24X55,W21X44,W14X120,12.93645047,1.387456755,1.356770832,3.716994372,0.677747414,0.247390184,0.543249249,0.781300396,0.634168206,0.237595802,0.337991899,14.071,0.032566667,0.030755128,0.027722436,2.548310041,1.131917702,0.843488613,1.049210663,48.6116,41.6578,39.4696,48.0278,0,0,0,1,1,1,1,1,1,0.019751846,0.014739487,0.010604359,0,1,1,0,0,-1,1,1.36617612,21.19302513,25.05952128,0.516228954,2.2815,0.403045331
0.804022361,3.376600164,0.120505542,0.02402024,40.94112784,0.404906959,0.796031939,RSN4040_BAM_BAM-L,0.914067487,0.056598267,0.056598267,69.59991733,69.59991733,W24X76,W21X44,W14X193,8.528789721,1.09635018,2.194406265,3.771209587,0.366396311,0.213200126,0.474999218,0.96820679,0.487421007,0.136078821,0.173717066,10.4213,0.036261282,0.033594872,0.035339744,3.33423913,1.853421325,1.749547101,1.670983437,49.8899,51.8961,52.8179,54.7444,0,0,0,1,1,1,1,1,1,0.020681494,0.015065256,0.008023526,1,1,1,0,0,-1,1,1.261516627,21.06357902,15.36689635,0.555010558,2.2815,0.352409538
1.199873847,3.383682902,0.130750572,0.02619956,38.43144009,0.30856531,1.910559484,RSN5818_IWATE_48A61NS,2.665639673,0.105672725,0.105672725,73.01973617,73.01973617,W24X62,W18X40,W14X145,9.48861024,1.290992192,2.430235924,3.86274854,0.49372731,0.310626963,0.708859811,0.809193041,0.493236131,0.461904051,0.497086188,11.2515,0.051659551,0.058539103,0.046375,4.751604555,1.695921325,1.502763975,1.633426501,50.9921,45.9613,52.4797,57.7462,1,1,0,1,1,1,1,1,1,0.042742814,0.043982885,0.029705128,1,1,1,0,0,1,1,1.292251715,30.75073552,43.10635231,0.220120927,2.2815,0.525914463
0.985695311,3.318641853,0.171235851,0.02814882,33.42583274,0.782843088,1.185016078,RSN1549_CHICHI_TCU129-E,1.945596984,0.089465069,0.089465069,76.87941531,76.87941531,W24X62,W18X40,W14X145,17.72946376,1.290992192,2.163607421,3.963522639,0.455579557,0.248691732,0.582327712,1.132152418,0.405301262,0.20836452,0.191358515,18.1406,0.01093141,0.01251859,0.01120641,1.051213768,0.433856108,0.402507764,0.400517598,79.0151,75.2346,68.3352,67.4121,0,0,0,0,0,0,1,1,1,0.001796987,0.002187372,0.001015577,1,1,1,0,0,-1,-1,1.413707554,22.64753185,14.59104401,1.2150922,2.2815,0.432038269
1.061947353,3.819711528,0.127016239,0.013646885,16.95695607,0.407243263,1.245213299,RSN82_SFERN_PHN180,13.67986086,0.051800819,0.051800819,89.87186716,89.87186716,W24X62,W21X44,W14X145,12.62115778,1.275236507,1.597539486,4.285368664,0.664739346,0.2478077,0.627375788,0.792789934,0.553302202,0.314013855,0.496854649,14.5936,0.067014103,0.058922436,0.041596154,5.392572464,1.912520704,1.483113354,1.436097308,59.673,58.4518,60.3714,64.6509,1,1,0,1,1,1,1,1,1,0.055598205,0.044639744,0.028665385,1,1,1,0,0,1,1,1.281048718,30.99169198,55.38628333,0.227875153,2.2815,0.465460159
0.982785046,2.835112371,0.171822532,0.046668946,24.79702482,1.073376894,1.014612014,RSN4230_NIIGATA_NIGH13NS,18.75269629,0.086352757,0.086352757,54.55345461,54.55345461,W24X76,W21X44,W14X176,20.68037969,1.123718593,1.525965373,3.338777177,0.644041512,0.294354787,0.580608389,1.196921033,0.552721482,0.387541242,0.404964792,13.1515,0.006180769,0.008692949,0.006619872,1.002559524,0.230394669,0.258138716,0.312795031,50.1174,48.2321,44.6474,44.2318,0,0,0,0,0,0,0,1,0,0.003158333,0.004198077,0.003594872,0,0,0,0,0,-1,-1,1.415467596,19.26665257,22.5079152,0.918804763,2.2815,0.430762676
0.850222588,3.804027168,0.198122499,0.030768463,38.7627997,1.007699116,1.170283128,RSN523_PALMSPR_IND000,14.04375123,0.058714282,0.058714282,104.6595592,104.6595592,W21X55,W21X44,W14X132,21.34652048,1.414772754,1.941647633,4.624510373,0.43788717,0.183851374,0.502293324,1.05200954,0.517526419,0.102740655,0.140274728,12.1177,0.006447564,0.009964103,0.009587308,0.870662526,0.176738095,0.209195393,0.344246894,29.6542,29.8046,35.8641,43.0242,0,0,0,0,0,0,0,1,1,0.000435577,0.000317019,0.000183801,0,0,0,0,0,-1,-1,1.494367497,21.18342682,13.29494737,1.605611507,2.2815,0.372659473
0.910568768,3.233237242,0.191181269,0.036583208,24.74113873,1.655896047,0.99041087,RSN522_PALMSPR_INO225,14.81621665,0.070793243,0.070793243,74.22341619,74.22341619,W24X68,W18X40,W14X159,32.38155658,1.209230838,1.563028881,3.89445578,0.582566822,0.233811557,0.537944556,1.041063537,0.934186432,0.136181371,0.233997547,10.1068,0.004831923,0.007155769,0.006387179,0.77685559,0.174590321,0.189451087,0.227973602,37.6793,40.8414,44.2454,43.1348,0,0,0,0,0,0,0,1,0,6.38E-06,6.38E-06,0.000205436,0,0,0,0,0,-1,-1,1.473543807,19.55530762,16.24803253,1.992952472,2.2815,0.399109694
1.095323005,2.908124665,0.160894821,0.03386598,23.79331912,0.839870123,0.786947179,RSN65_SFERN_OPP000,19.7273,0.104328853,0.104328853,57.10396589,57.10396589,W27X84,W18X50,W14X211,18.937457,0.99486178,1.812098405,3.415933779,0.604450069,0.320651124,0.647093409,1.222784459,1.384945417,0.187449759,0.279423389,19.6183,0.009729487,0.011695513,0.012258974,1.419076087,0.830685818,0.639490166,0.7524353,74.1273,73.0371,73.3816,73.6358,0,0,0,0,0,0,1,1,1,0.000427237,0.000444885,0.000712218,0,1,1,0,0,-1,-1,1.382684462,22.54807796,16.72796434,1.132083774,2.2815,0.480088979
1.043820566,2.954982311,0.1876913,0.029875666,15.52929397,1.53129073,0.907790927,RSN15_KERN_TAF021,6.666654736,0.090501359,0.090501359,62.11717587,62.11717587,W24X76,W21X44,W14X176,31.59726601,1.123718591,1.457984714,3.562723829,0.71593382,0.292983856,0.61666687,1.179877222,0.780705948,0.200315522,0.29607451,12.0924,0.005508526,0.009061923,0.008837308,0.750711698,0.28067029,0.260414079,0.401055901,35.7731,38.4617,44.8446,53.8889,0,0,0,0,0,0,0,1,1,0.000181255,0.000208244,7.94E-05,0,0,0,0,0,-1,-1,1.463073901,20.63440037,17.29505343,1.82695394,2.2815,0.457515041
1.027199428,3.607699813,0.166838933,0.031830816,44.55936661,1.719730627,0.727145098,RSN3964_TOTTORI_TTR007NS,3.991270399,0.084161514,0.084161514,89.11873322,89.11873322,W24X84,W21X44,W14X211,44.53840364,1.040306369,2.379399174,4.26737501,0.431705382,0.240709904,0.606847457,0.884641136,0.465782083,0.202054258,0.237869068,24.0373,0.004741026,0.006158333,0.005766667,0.933744824,0.223403209,0.30935559,0.447243789,85.4306,86.5788,87.3477,85.2347,0,0,0,0,0,0,0,0,0,0.000300321,8.67E-05,0.000139679,0,0,0,0,0,-1,-1,1.4005168,25.89847675,21.63654028,2.058480842,2.2815,0.450229861
1.287976758,3.004191678,0.16604626,0.03190857,20.5404164,0.703843514,1.934890333,RSN821_ERZINCAN_ERZ-NS,1.60334051,0.114326387,0.114326387,61.62124921,61.62124921,W24X68,W21X44,W14X159,19.06509075,1.194308715,1.739475207,3.54847342,0.740439848,0.362966438,0.760909127,1.405616077,1.110762412,0.306082256,0.47105977,21.3988,0.045980128,0.03635641,0.030010256,5.966614907,1.8650647,1.06364648,1.148185818,73.0011,72.5849,79.6198,94.0953,0,0,0,1,1,1,1,1,1,0.033651962,0.013575,0.009770962,1,1,1,0,0,-1,1,1.398138781,27.08711576,29.76174508,0.640590486,2.2815,0.564530685
1.2705232,3.851502517,0.191942014,0.03294846,17.51268752,0.925248297,1.299154066,RSN725_SUPER.B_B-POE270,4.190579469,0.07632341,0.07632341,105.0761251,105.0761251,W24X62,W18X40,W14X145,30.02709317,1.290992192,1.42607812,4.633704471,0.890921179,0.274191677,0.750597938,1.409556301,0.914272373,0.126068307,0.242485505,22.3264,0.006986218,0.010016667,0.010207756,1.199065735,0.232242236,0.258656056,0.384790373,71.611,73.2331,77.8012,80.4447,0,0,0,0,0,0,0,1,1,1.27E-05,4.05E-06,0.000198731,0,0,0,0,0,-1,-1,1.475826043,32.453011,23.85549133,1.258707806,2.2815,0.556880649
1.000134016,2.741551172,0.145326235,0.059492032,39.7625984,1.602240696,0.655620546,RSN15_KERN_TAF021,6.387638247,0.077932331,0.077932331,47.71511808,47.71511808,W30X90,W21X50,W14X283,32.18549251,0.861924641,1.386560515,3.122513385,0.72130571,0.320297751,0.59085779,1.130496354,0.802100948,0.268665212,0.30009032,10.9231,0.003167308,0.003966667,0.004311603,1.452947723,0.326501035,0.316953934,0.33951087,43.6059,43.9862,42.6115,47.1754,0,0,0,0,0,0,0,0,0,0.000132237,0.000128359,0.000242147,0,0,0,0,0,-1,-1,1.335978704,20.08780116,16.52428,1.947769737,2.2815,0.438366871
0.997842678,3.974014115,0.153201611,0.013679539,30.72896445,0.342396215,1.872320733,RSN3964_TOTTORI_TTR007NS,3.87720226,0.06239192,0.06239192,104.4784791,104.4784791,W21X55,W21X44,W14X120,9.774287669,1.448374968,2.214143546,4.620508019,0.450667564,0.215959517,0.589504117,0.859358618,0.479554263,0.191950763,0.211081398,12.2734,0.093342115,0.05744359,0.045577564,5.730305383,1.946213768,1.257207557,1.989725673,80.4276,82.6992,68.9708,77.1326,1,1,0,1,1,1,1,1,1,0.050851981,0.02062109,0.004319872,1,1,1,0,0,1,1,1.359604834,28.54671646,23.9979118,0.407297425,2.2815,0.437362559
1.154219276,3.539664252,0.165253913,0.025981143,28.35496449,0.57911601,1.067948764,RSN4211_NIIGATA_NIG021NS,6.132184109,0.084846885,0.084846885,85.06489346,85.06489346,W24X68,W18X40,W14X176,16.59136267,1.179161394,2.004953124,4.169188091,0.575683921,0.276845096,0.681888067,1.122165777,0.502266673,0.326381474,0.330231873,18.4632,0.019375641,0.0205225,0.022846795,5.67797619,1.494205487,1.625124224,1.087194617,154.058,156.11,152.81,145.244,0,0,0,0,0,0,1,1,1,0.007251186,0.003987962,0.001487692,1,1,1,0,0,-1,-1,1.395761738,28.64946294,29.0141078,0.571837769,2.2815,0.505903693
0.852893568,2.720789195,0.136922768,0.048926868,44.82168656,0.617736666,0.954176663,RSN4031_SANSIMEO_36695090,2.636481621,0.208442735,0.208442735,49.30385521,49.30385521,W24X76,W18X40,W14X193,10.70396211,1.111110094,2.647457317,3.174071803,0.322155739,0.26870645,0.503871282,0.930339224,0.229045731,0.215557602,0.212182062,11.3479,0.011999359,0.014437821,0.012455128,1.500007764,0.653077122,0.696581263,0.568654244,48.5399,44.4677,37.879,38.428,0,0,0,0,0,0,1,1,1,0.002370187,0.002537642,0.002135378,1,1,1,0,0,-1,-1,1.310768305,17.32771048,11.7287007,0.912629828,2.2815,0.373830185
1.038062746,3.989169299,0.125562109,0.018007355,42.98600708,0.4948617,1.819114432,RSN5807_IWATE_55462NS,7.942156622,0.062708602,0.062708602,98.86781629,98.86781629,W21X55,W21X44,W14X120,15.71024979,1.448374969,2.502281249,4.494731756,0.414846551,0.230950989,0.613265273,0.894300337,0.496891743,0.132089235,0.190845432,16.4056,0.018733974,0.023677564,0.024292308,1.606112836,0.705411491,0.767192029,0.994013975,71.3045,62.7518,52.5578,56.5336,0,0,0,0,0,0,1,1,1,0.005508692,0.006426974,0.006935641,1,1,1,0,0,-1,-1,1.276686326,31.74674822,23.28305043,0.674750494,2.2815,0.454991342
1.143842055,3.065793332,0.19452698,0.042841877,26.36758883,0.90998763,1.215511022,RSN4211_NIIGATA_NIG021NS,6.077051577,0.10769488,0.10769488,68.55573095,68.55573095,W24X68,W21X44,W14X159,21.05283368,1.194308716,1.801270905,3.742813525,0.635019447,0.305610217,0.675757426,1.112076738,0.517561487,0.311092206,0.342046128,19.6674,0.007141026,0.008812821,0.006340385,2.797619048,0.403571429,0.3288147,0.401477743,153.007,154.805,150.251,140.919,0,0,0,0,0,0,1,1,0,0.000702526,0.000643282,0.000577865,0,0,0,0,0,-1,-1,1.483580941,23.13529655,21.20979955,0.99259937,2.2815,0.501355273
1.26959289,2.836018112,0.159793804,0.057139239,31.59837267,1.279114532,1.734806452,RSN1549_CHICHI_TCU129-E,2.505963121,0.129017389,0.129017389,53.71723354,53.71723354,W24X68,W21X44,W14X159,32.67953941,1.194308718,1.896631619,3.313089182,0.669393507,0.383205166,0.750048331,1.458232219,0.587536525,0.246909962,0.356312045,20.0591,0.00949359,0.012878846,0.011450641,1.835975673,0.319503106,0.350613354,0.48246118,87.2496,91.9785,93.3238,88.4133,0,0,0,0,0,0,1,1,1,0.002508551,0.002810929,0.001220988,0,0,0,0,0,-1,-1,1.379381411,25.54856394,20.33487543,1.607068582,2.2815,0.556472886
1.092825189,3.598241572,0.187033281,0.056519747,21.37042089,1.152822095,1.02494352,RSN1545_CHICHI_TCU120-E,2.208629655,0.06256464,0.06256464,89.75576773,89.75576773,W24X68,W18X40,W14X159,30.36692328,1.209230841,0.649550123,4.28259978,1.682433964,0.255177987,0.645617753,1.051330244,0.983865528,0.256372516,0.335033784,31.5852,0.035773077,0.033729487,0.02770641,2.492179089,1.181092133,0.902735507,0.892241201,73.0761,69.9196,70.7361,70.9802,0,0,0,1,1,1,1,1,1,0.022646667,0.016758846,0.009411923,0,1,1,0,0,-1,1,1.461099842,26.34137862,29.05806718,1.045042779,2.2815,0.478994166
0.802282815,2.801151058,0.133705707,0.043746786,37.42319742,0.439514106,0.692429816,RSN1615_DUZCE_1062-N,10.41985306,0.055171477,0.055171477,48.65015664,48.65015664,W24X84,W21X44,W14X211,7.430154184,1.04030637,1.258379631,3.152959765,0.637552289,0.25445387,0.473971531,0.99893089,0.91346907,0.146629751,0.170411051,8.22089,0.009224808,0.011495192,0.012433077,2.892753623,0.734376294,0.873253106,0.822078157,52.5426,36.2491,37.6998,35.8599,0,0,0,0,0,0,1,1,1,8.54E-05,0.0001415,0.000104103,1,1,1,0,0,-1,-1,1.301117122,16.90538276,10.05846718,0.738696469,2.2815,0.351647081
0.846395413,2.915844531,0.122355858,0.035866333,43.94963064,1.494694973,1.861780002,RSN725_SUPER.B_B-POE270,2.791674518,0.1107916,0.1107916,52.73955677,52.73955677,W24X55,W21X44,W14X132,28.49494636,1.354744252,2.464419602,3.28280091,0.343446146,0.257827214,0.500032311,0.939016295,0.427689933,0.256674426,0.330799468,18.6805,0.009134615,0.013242949,0.010528205,0.926009317,0.207557195,0.199819358,0.336617495,51.3959,52.2658,54.2133,55.964,0,0,0,0,0,0,1,1,1,8.78E-05,0.000323513,0.000529654,0,0,0,0,0,-1,-1,1.267067573,19.06405446,21.72556781,1.311585806,2.2815,0.370981991
0.965323929,3.192665192,0.143064882,0.028912562,34.78993542,1.297320439,1.548139498,RSN930_BIGBEAR_SB2270,8.979266209,0.085696321,0.085696321,66.1008773,66.1008773,W24X55,W18X40,W14X132,29.44167452,1.371024676,2.170371599,3.67519104,0.444773572,0.262659524,0.570292735,0.959891639,0.640503339,0.137534608,0.223441805,16.7047,0.007124359,0.009389744,0.008708974,0.747818323,0.159525362,0.20925207,0.2701294,37.2122,41.6544,47.028,48.3983,0,0,0,0,0,0,1,1,1,7.94E-05,0.000114936,8.49E-05,0,0,0,0,0,-1,-1,1.329194646,22.69421929,16.7710396,1.755506828,2.2815,0.423109327
