cost_mean,cost_std,cost_min,cost_10%,cost_50%,cost_90%,cost_max,time_l_mean,time_l_std,time_l_min,time_l_10%,time_l_50%,time_l_90%,time_l_max,time_u_mean,time_u_std,time_u_min,time_u_10%,time_u_50%,time_u_90%,time_u_max,collapse_freq,irreparable_freq,replacement_freq,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,C_mean,C_std,C_min,C_25%,C_50%,C_75%,C_max,D_mean,D_std,D_min,D_25%,D_50%,D_75%,D_max,E_mean,E_std,E_min,E_25%,E_50%,E_75%,E_max
494723.4306817325,87007.82171272938,277528.44660311146,387778.4996488759,490647.2849466568,604901.394678052,825795.9171220527,150.11579210591415,41.02894427711966,65.6310541910468,101.80072109278764,145.5484063695039,205.0041551715748,312.8262169406216,331.35383941368434,65.81702678985292,172.21428678168166,253.16195076097543,324.9035505100238,415.9490882594631,578.7769987665447,0.0,0.0,0.0,83394.93255747257,49568.76575084671,5358.72317546414,44027.753726911935,75865.67057281855,111753.13552302538,330125.7975513024,252813.4134989866,55605.27264731667,140860.18863596348,212299.8675424136,248731.71104443417,287724.94127119053,461465.9661135704,151137.8715977541,50016.20895785136,3342.174155465961,115845.2125894432,151169.7407558047,183861.40886036443,328287.0295941187,7377.213027519264,3327.9498383853806,2133.992925814442,5132.591831942761,6709.7281629980735,8781.050156261706,32201.76863232912
181778.48054856237,53473.492734749656,48873.021435194656,115257.71805237088,177438.98246291548,251543.79740674509,338673.51246061485,52.770311405825005,27.099921517315927,16.331532121090692,26.73149030535404,44.6671264983747,95.5513839837446,180.3661198558307,115.74350279472333,39.874671223031726,39.25729800550374,70.96057871038428,108.62861937136692,173.94904859039295,267.0251627164061,0.0,0.0,0.0,13.174181290131605,170.05288808606042,0.0,0.0,0.0,0.0,4096.14259587024,82209.87821778898,19994.33276653127,31397.57127888221,68441.48034366472,79866.80557609152,94725.48640861062,189033.28331286556,93648.98763802071,49676.50212771446,0.0,57189.43091795108,89697.81639972763,126120.8675238098,247769.72553658116,5906.440511462543,2805.2355316346298,1315.9917023616367,4113.815564820909,5369.909910993096,7045.711100092671,28827.02669323334
172712.65359445763,51941.11434576813,42756.65107957672,111018.0223347936,171164.51530473682,237819.82047114256,480385.0585976194,51.2902941616794,31.9569591699119,11.393239890314694,21.30678032214567,39.99766990116804,96.5325286100256,358.9892651114605,101.02730141832636,41.01100648300931,29.48774427158289,57.57018624122552,91.60575356172798,156.17767765513435,408.34192032588055,0.0,0.0,0.0,40.03843516731807,375.4382146744147,0.0,0.0,0.0,0.0,6783.498598351444,51338.35149412741,16706.095086448404,15966.81787177741,41012.46815001645,48689.23513883822,58938.271126746,273619.218431806,113531.87252471827,49125.35318898009,0.0,77402.41342178066,110697.82150084942,145661.84584084706,307089.45666457195,7802.391140444659,3601.9475403758875,2642.4715942739367,5413.65804442708,7098.487879535793,9201.004031010589,35294.72699265761
555403.5327345533,101604.48666865082,318746.32560954365,446673.27052735136,548304.4383540939,667488.7447594472,1988414.703005792,140.8964339362503,68.04793833756123,60.35652421077876,94.09984314417753,129.3909634736765,190.15585402029905,1717.1928769046078,363.1663392451785,96.3340128811547,183.99560801452,275.12313232686444,348.630877151276,468.1474674935483,2099.3185478195014,0.0,0.0,0.0,32920.860395150594,54387.309732253845,266.6508308201916,10016.236364608254,19824.72927260559,41105.21609261096,1350013.992175368,236718.4993025128,61018.26963334074,99030.9190956082,194805.78249190457,226020.98690890148,269241.178803317,604070.5272236377,278080.8331367923,59897.1440082063,111046.61748953816,234476.4245134356,274032.7166116972,314308.948228011,504398.66414185887,7683.339900097618,3468.8670200097326,2472.9632150228563,5419.455510348631,6997.856496125705,9198.552166308547,44498.366848196325
359269.06578501913,70157.35323299935,138198.9783878697,277157.3457482924,355084.7081321019,447195.55737632245,725048.7766833232,94.94697525931598,30.759649317995954,28.60268350020165,61.52262307879743,90.32267163472356,137.3925460293415,318.4602897822584,235.8075407661388,51.67265936837448,107.7905116248342,173.9742863804202,230.07390745099656,301.8564496195567,586.0475494307732,0.0,0.0,0.0,7349.298841681594,12345.539901393136,0.0,1356.3111382384575,3733.3900934822,7536.989982495996,161550.60560864865,180180.66536392903,45789.822793930936,78203.93800113995,149358.3326350929,174278.3630375617,205379.57741780288,595766.6266745894,165763.38726179572,50105.35253478495,28937.120764695614,131089.67573055255,165337.4122621155,197697.43023446453,413823.7253968088,5975.714317612858,2901.4177061675286,1268.4010147818772,4063.428525656107,5298.9862980396765,7281.515147329615,38396.3603413196
303973.6862648856,58870.10389001855,129558.05675383074,230704.56745124105,300589.7821654143,376814.1930657461,602350.5612967942,79.91763031920051,28.13729150440722,32.47021919156079,48.52561412619597,74.76971437914356,120.7901659012638,207.12849024755724,194.85034273650555,43.122046505749225,88.5058144575337,141.40618876339272,190.89101457131684,252.23851498921152,354.6170346393177,0.0,0.0,0.0,1441.4415161487498,5768.606146321474,0.0,0.0,0.0,1390.3385796458206,137139.71317079564,134305.03127432088,31633.45610964512,65081.780259011786,111523.41072327406,130915.10067359627,154060.707824152,277875.53770900564,163102.7567413732,49782.02033981032,22776.62542288976,128957.83432142535,160038.13848253636,192836.5299188141,456151.6201528258,5124.45673304279,2466.38455166857,999.662900348989,3448.882752071508,4580.005438553226,6206.489375339002,21350.178236642703
19440000.0,0.0,19440000.0,19440000.0,19440000.0,19440000.0,19440000.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.007,0.993,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283910.68835380435,57573.31097502116,130279.71147232346,213727.47812003412,279806.8602422002,356938.4804198434,547456.493113122,81.08468254782449,33.74173703793016,28.31477091303137,46.24377101448684,74.36325578050624,123.1191585671838,505.8045691291088,183.17438894135697,45.69804153677482,89.54851483511023,132.017540652694,177.90037194291412,239.87573144764823,698.0806509025062,0.0,0.0,0.0,410.9418518012594,2299.717949437829,0.0,0.0,0.0,0.0,41317.13150343544,116611.44669480398,26718.86867882259,52987.01733649682,98637.3365939954,113202.6383515878,131394.89263354725,265684.42627821246,159031.35079906363,51446.655607378925,6462.4799818264855,121774.7532069576,155756.79742396556,192504.83784929552,450550.2113778633,7856.949008135529,3764.518103286381,2494.907632597527,5379.895055722099,7007.610293164952,9397.115177040689,46644.050222875645
5895974.869844181,7157414.0224098405,1625277.3972921888,1887576.9191943316,2172771.440942736,19440000.0,19440000.0,3070.356992721394,4627.139023410476,408.2427644063848,520.908786392352,648.073403512585,11826.0,11826.0,3759.7691123580216,4266.048611206882,1069.4785992108898,1311.551004309892,1550.5529118861405,11826.0,11826.0,0.0,0.218,0.218,921447.1225863828,181161.0784958056,524339.1695990474,815306.7987118651,904158.167425906,1008685.5390355506,3439838.836122915,692784.1717225371,76538.99852738818,480291.5268715991,642489.044529829,688644.1110775478,736132.7058178205,1103881.0512191397,499201.4870090069,98745.03340710988,269153.3384738555,428414.05277248967,493463.19513541576,556402.6279206072,979818.6265403972,6841.988303788138,3271.0701070228843,1789.3975760526585,4647.839310980916,6138.27580751389,8216.984357780195,28385.92045933503
1914654.515612628,2315386.2273988537,1147793.6449656384,1373534.3101297235,1596216.9422981532,1883012.5820419092,19440000.0,704.2285630893758,1469.7661323001491,288.73390051526115,387.0168794183064,490.0802183420993,668.1728268914585,11826.0,1453.8806079790415,1383.3657710881364,833.5086288676571,1043.2951829272165,1246.5642366436132,1564.920737369274,11826.0,0.0,0.017,0.017,329202.39393976936,148688.3560328593,69043.31077669631,242335.14578886973,308443.96688319603,390094.0394471264,2375778.633852952,694944.4587764906,83797.16028829971,483280.1733462926,637825.3691855151,690647.2230248139,747379.7705824648,1040668.2105193012,579732.5143425365,125285.80733474444,285157.5432147939,495980.3645945168,561928.7761430142,645692.8442287757,1345358.4576847735,7691.859403693562,3446.5262359444496,2448.0320698335377,5310.417780730801,7067.749708147238,9215.740171289712,32812.7560522726
228637.15216600383,56571.03689666213,83226.39679866507,161725.39934575543,225055.9470912618,301724.40475380345,429425.8049483856,65.89049381150042,28.406840949513796,24.106975398534267,37.35481739932791,58.07634231724354,105.1437877514822,190.68773107361503,150.58530399177042,43.00265719322725,52.45513841970038,100.71421365477296,144.15641759220705,210.77002811812224,307.1585960548796,0.0,0.0,0.0,178.24846223722355,857.6645851671723,0.0,0.0,0.0,0.0,13867.743516345256,115155.3434928263,24537.75040205846,61248.76827807025,98423.24571456328,112213.75293336136,129233.12019001343,224303.98497006937,107005.13747504854,50970.97607697512,0.0,72301.05698089792,102904.22842974692,141328.7664496023,301103.0775748311,6298.422735891769,3006.054221361105,1498.5586002900754,4333.584156425543,5676.686890815689,7538.802764433952,26880.33157064741
19440000.0,0.0,19440000.0,19440000.0,19440000.0,19440000.0,19440000.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.936,0.064,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322886.1423363432,65484.31528968963,140056.2703184234,245644.5934807774,318514.6721266908,404402.5968129764,636196.2491609673,91.83441079915733,31.1772343689574,34.36549810818584,57.01534446080507,85.5168527311632,134.4406835365116,217.6598765916393,217.00271921436192,50.84374195346383,103.3508477161592,154.95153171032212,212.1827869664432,281.6416950018533,422.68548517227424,0.0,0.0,0.0,5093.0375598684,9731.20676318576,0.0,0.0,2295.55891908432,4968.641070505482,98599.08348595514,169635.37919475388,42235.286305688176,82855.29966743293,141790.49072020705,163430.11406137625,192331.21757801308,510800.240265567,140479.35497560937,48549.71679728497,15093.09662785857,105647.88783000792,139487.67693535483,171276.97670918194,321224.4321572825,7678.370606111527,3344.899855859436,1910.4174698001088,5394.056089955409,7025.559639396554,9019.83962700011,29653.89977743759
278108.3299474145,57692.05911081684,130487.08454789213,207408.97819996483,274728.616345361,350398.5053751329,591812.05572305,76.9946853214972,33.07686583607766,25.503363957208467,41.662837312074,70.47262305680623,120.9956349314592,317.90966856531526,171.58736471876483,43.813008114453154,84.92201520284927,121.0224930312037,167.08104106158362,227.0407657677389,465.2266322590833,0.0,0.0,0.0,1190.396142469619,6136.946362871591,0.0,0.0,0.0,391.0058478906018,137174.28171827097,95561.10863526596,28720.01546169953,40086.77071638134,78274.9809301727,91970.33119587308,108155.44511508636,477122.7438708361,174177.59523151015,50958.52345506641,36105.03335518002,137062.897897853,172172.22514006682,206190.3752569242,463943.2307218079,7179.2299381687935,3364.8331762432063,2114.1959262638416,4895.7310684173135,6530.064946743887,8480.285345856737,37352.267842713314
19408449.87054381,705131.0149304481,3628777.379613948,19440000.0,19440000.0,19440000.0,19440000.0,11804.24313805925,486.2574828610024,910.5988677276384,11826.0,11826.0,11826.0,11826.0,11807.213205255006,419.8823211634187,2377.9321441897487,11826.0,11826.0,11826.0,11826.0,0.002,0.996,0.998,2129364.76434795,1300.7161105423436,2128445.019165787,2128904.8917568685,2129364.76434795,2129824.6369390315,2130284.509530113,824179.4918088084,12007.169984594777,815689.1404898419,819934.3161493252,824179.4918088084,828424.6674682917,832669.843127775,704725.2797108665,60491.234360866925,661951.5176919528,683338.3987014096,704725.2797108665,726112.1607203233,747499.0417297801,6665.736040467345,1350.2011823903829,5710.999628433012,6188.367834450179,6665.736040467345,7143.104246484513,7620.47245250168
19440000.0,0.0,19440000.0,19440000.0,19440000.0,19440000.0,19440000.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.004,0.996,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19440000.0,0.0,19440000.0,19440000.0,19440000.0,19440000.0,19440000.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.0,11826.0,11826.0,11826.0,11826.0,11826.0,0.803,0.197,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304273.64894297265,59862.31529711864,146246.01162592176,229522.21762720947,302857.1341234609,379918.6359665062,592416.0256506868,86.59184547431053,30.53381566525892,28.483692077325816,50.813520293028425,81.13936931964436,128.8134338320418,213.93956453653755,189.3598614149111,40.2584071597823,92.5724709367217,141.50899744712098,185.0300133255485,242.70161464863665,334.4800869379972,0.0,0.0,0.0,285.5628762916209,1261.6578207277737,0.0,0.0,0.0,0.0,22031.57091512165,122424.52007973268,27878.67958464684,58481.88844215976,102280.5835979292,119640.44684913543,139168.44687042118,260020.68786656955,176196.30265001155,53348.30426466784,34806.395857809046,140498.557762149,176885.0347835126,210437.72305733652,427524.5522981343,5367.263336936854,2534.98338401212,1413.068929882935,3571.3026226095544,4799.695958759878,6653.954077366059,19042.461556889142
518514.7729471532,90974.50023796572,306758.3628965291,405915.7805875255,510082.7426004794,638333.0602772902,866016.8092576254,144.5508887027817,42.18153945498075,63.24233067814724,96.99691786337944,138.67831223997376,199.82788229599933,366.7555447862216,340.79371327189614,67.92273451587698,159.6684970970049,260.55592355861035,333.64725115133626,423.5379818611873,585.4929387791051,0.0,0.0,0.0,71353.48230895611,45562.06693371358,3410.537140421516,36184.09251467336,63672.28778511025,97195.40689521877,295021.1738588569,255977.7083399481,60676.90343628435,118866.10266295091,212404.0724293922,248970.7176351942,291529.8436725176,576751.3555495446,183331.41453414588,51783.04934655335,66383.7627131406,147229.91777792055,182065.0953502053,215387.6629048861,381280.0985188072,7852.167764103097,3346.636959104624,1656.2243603121517,5397.556732932436,7237.018889869392,9703.645833867417,28939.7168795579
920242.666642516,1027373.0925037214,516911.2178990607,700528.5359886145,853529.2040466438,1027657.155706137,19440000.0,264.01575387126104,638.3350268058049,109.7142092023636,166.1468838199367,218.3107289420336,303.92149809903856,11826.0,629.0818708763119,626.1631115743514,327.54825089591736,470.3308231179138,578.7322576090633,744.4829368927006,11826.0,0.0,0.003,0.003,212482.6284953782,114541.27714682538,37591.38897909927,147545.71474681346,197593.04129429744,261027.55723571716,2398941.5147724394,343773.590166094,74758.84334993499,165798.99590169344,296135.1138098647,335379.4978161331,385096.372592205,974178.4263996488,302344.45968995034,63975.34361924334,138457.1523762789,255845.40790288805,297919.90847043623,341872.6041822565,569367.1077568915,5915.536936958592,2912.772520489303,1592.567684723309,4012.219913535467,5308.310973740345,7225.990844709846,37796.6355494657
249049.69348150885,55996.73118153825,85065.13305423164,180615.01483014456,247724.4639246679,321962.036891786,548105.1436338513,72.37615350251637,30.6738601484009,25.225170506695974,39.55839620781352,64.15757873527127,117.7378981148084,204.91098063512584,162.14039768593076,43.09943437499137,66.653945245563,111.02923964887002,157.52914753526434,219.7420541647801,332.27514288092124,0.0,0.0,0.0,126.1919685901235,777.1980221920027,0.0,0.0,0.0,0.0,13864.31739195492,105635.7869254309,26221.91533985052,50862.8844277886,88646.36834368104,102281.62166080093,119349.78052552317,398770.9670135794,135860.42965608713,49805.3743922393,2123.582755435963,99346.5441057315,133186.3131974471,169726.98008516486,316919.2538184133,7427.2849314007235,3400.0967188166205,2302.0085393754644,5135.684530881149,6815.421839764231,8882.60971812049,43843.50415124568
434154.71146920935,80497.26859800679,220250.13533871813,335489.1882383898,428303.7108755668,541670.7426680458,1038375.4465616192,113.50677745351062,36.45404010253438,46.09171959532736,74.45650450080578,107.99830779972464,157.2081047149352,375.5950758535108,281.9573663082916,59.92499884533611,146.9432092234701,208.60694701966537,277.5042762494943,359.94538145851004,601.5538934097461,0.0,0.0,0.0,20640.11615754029,22426.993771552938,0.0,6600.132813906204,12184.33612192616,27219.884700009632,274669.18083996564,214014.84161867623,55069.46505508162,110719.22468147492,175811.7478589525,204713.7562153673,243499.42399302448,506912.1371039328,191482.5831747606,54208.94723719242,25339.76039153876,154402.15329496603,189476.07321888956,224638.0054082336,431393.5995846233,8017.170518232202,3534.9908378849987,2024.60704388954,5567.549926214618,7347.247551015784,9566.254266329262,33804.131985317974
419853.49353002105,69273.95629191776,224612.1816040602,333213.0976582815,416138.4315237459,511857.0306717058,685961.7577896314,105.35938354744796,35.72955697189742,41.20122134800686,68.93487055653995,99.21390035818962,148.2040339015313,426.65347226508914,258.1925421714341,55.71175530098785,141.81321424742535,196.9828240371792,252.4040351445346,328.0580937671878,562.2694182177426,0.0,0.0,0.0,8215.602891358765,13073.504403161196,0.0,1647.6666725202203,4010.939255809624,8356.10081839313,135600.20268692775,185009.1990777044,45658.62562203599,88595.16648451047,153438.4218281298,179105.49674000643,210418.0499080362,417021.0346281134,218875.9437704688,51376.97224594586,64028.89081474713,184056.45913525936,217826.7798131286,252084.0187222649,421642.2594858876,7752.7477904891,3439.8273472250157,2296.2841953207326,5380.488759535193,7066.013224398068,9329.31501112858,40283.90682993986
408848.2058446112,72269.51663607721,233259.6317324256,321204.0587336075,403859.1161877012,503740.6618409655,682767.3518233076,101.30772929246262,37.696372592577845,43.1399628532429,65.2494631696958,95.37068475040876,140.43977073293507,631.5135484293322,260.2327386572224,62.41683850034137,135.06348795696138,192.1573474751299,253.6759575310899,333.9948361100601,953.1939054359816,0.0,0.0,0.0,14085.30444920554,21654.08262618136,0.0,3434.6475134526,7569.026555283708,15328.584892254112,253646.16257956284,177757.2055433571,43461.42542423907,84020.65863227425,148818.60164670533,172604.10040596794,202443.9641673124,415625.17072645953,209541.32306486665,53838.23749205544,24828.62348602401,174167.3818028381,206864.29759765332,245465.23660034564,407353.16937823617,7464.372787181861,3375.242407309252,2174.9214172972547,5148.364288028479,6756.828021572122,9045.902790640754,31584.39442318722
322732.5559781263,59467.71614823085,178177.66493145723,251863.28579177483,319621.1428894164,397574.3937175166,544419.852576337,82.40362757841466,29.355092940730607,29.257190832014345,51.125734427462895,76.7784357056718,120.62993281640604,270.50955190852545,206.2688244086563,47.59420949776839,90.48744578221894,148.88817577860493,202.47763915668975,267.1889419181278,437.2759288447341,0.0,0.0,0.0,2498.468418264297,6402.032140461218,0.0,0.0,446.73641231500415,2404.5920096851205,84331.46014024137,142975.07966702478,35049.1575325876,76284.21505083042,116034.9309576557,138757.07304053835,162343.82182802312,319682.7726764601,169435.6910671688,48656.13891963407,40373.39456825647,135932.23605518526,167671.15252023915,197997.08725196176,365093.8707550869,7823.316825668426,3484.446784392327,2329.1462607693143,5461.373580550031,7125.680963891198,9490.399989198277,33855.9355866338
274625.5972716881,55618.61073091025,113257.80165747208,207319.0992643048,273071.9563361957,345915.4349693337,654875.7018388282,77.02404173511272,31.979862364633508,16.87440334885158,41.8525331572349,72.00095048672128,119.58588705866036,315.36443534625306,148.23364557326866,38.3226487157369,53.05598094583457,103.70403101849816,145.52648969388275,197.3253797228293,421.6060961981537,0.0,0.0,0.0,724.016035302639,2967.9897834669487,0.0,0.0,0.0,0.0,41625.28770821124,59354.60252449279,22322.67952162367,21407.27482613472,47050.02100412791,55434.96710094171,66788.72419744972,442050.9330349749,207258.68797444383,50447.34707247262,56316.80924490583,172485.73600050237,208291.75588533573,237659.1237960834,413636.9657731781,7288.290737448832,3569.4669747479097,1834.7003301405327,4948.181876195318,6560.1223764175775,8650.053423542087,36860.305104499006
474896.4490862254,81093.74053221897,287150.0883432725,379290.0586780663,468081.0070440056,578712.9313069028,849551.6876381693,116.64658166602976,41.63553209192391,47.875028025525616,76.48305495981708,110.1246095288873,162.7679990131676,560.3343087832232,299.93035985356295,67.0411315949853,158.87152379954864,223.75619584882776,289.75851474485296,383.4376639124037,737.0861262854543,0.0,0.0,0.0,18722.860100083755,26138.193587721133,0.0,5116.841593604096,10348.003617234996,22018.43602520711,370696.4467302805,207383.61909546916,54165.07860422478,95215.14472578514,171477.00970470178,198741.5442905209,234873.96702934627,597301.2256731517,241370.35576448537,53497.87429090925,105099.4868111372,202430.67195409944,239214.77370929063,275575.78351808543,450189.03440015065,7419.614126187138,3413.898947594116,2068.3275901241736,5210.335841990298,6732.306265387189,8698.305871203676,30539.427156337097
